cluster,n,tag,obs,tag_total,exp,obs_exp,p,fdr
5,62,pear,4,20,2.344,1.706,0.19744884737994353,0.9151266566666353
5,62,camphoreous,4,21,2.461,1.625,0.2235182469470794,0.9674465857554498
5,62,fresh,14,97,11.369,1.231,0.2245005303707079,0.9674465857554498
5,62,herbal,8,85,9.962,0.803,0.8161475679405104,1.0
5,62,orange,1,28,3.282,0.305,0.9723735501858177,1.0
5,62,peppery,0,7,0.82,0.0,1.0,1.0
5,62,terpenic,2,10,1.172,1.706,0.33104470201863406,1.0
5,62,bready,0,8,0.938,0.0,1.0,1.0
5,62,spicy,2,54,6.329,0.316,0.9926422600589554,1.0
5,62,mentholic,1,9,1.055,0.948,0.6773128432742948,1.0
5,62,winey,4,22,2.578,1.551,0.25046004768083213,1.0
5,62,sweet,24,239,28.011,0.857,0.8902062495459863,1.0
5,62,oily,5,63,7.384,0.677,0.890368575171781,1.0
5,62,balsamic,1,38,4.454,0.225,0.9927220655893384,1.0
5,62,citrus,4,75,8.79,0.455,0.986726955907518,1.0
5,62,fatty,3,104,12.189,0.246,0.999916297477644,1.0
5,62,floral,5,153,17.932,0.279,0.9999956273190926,1.0
5,62,waxy,1,96,11.251,0.089,0.9999982980214431,1.0
5,62,honey,1,15,1.758,0.569,0.8499466423988402,1.0
5,62,coconut,0,23,2.696,0.0,1.0,1.0
5,62,earthy,4,36,4.219,0.948,0.6298313080109117,1.0
5,62,soapy,1,16,1.875,0.533,0.8680464637437272,1.0
5,62,buttery,2,24,2.813,0.711,0.7966587046038507,1.0
5,62,cheesy,5,39,4.571,1.094,0.4914565110479772,1.0
5,62,musty,4,44,5.157,0.776,0.7858358633465738,1.0
5,62,grassy,2,10,1.172,1.706,0.33104470201863406,1.0
5,62,powdery,1,48,5.626,0.178,0.9981382004932141,1.0
5,62,woody,5,73,8.556,0.584,0.9520440059891463,1.0
5,62,leathery,1,6,0.703,1.422,0.528458247803226,1.0
5,62,grape,0,11,1.289,0.0,1.0,1.0
5,62,cooling,1,11,1.289,0.776,0.7497392988527105,1.0
5,62,green,19,161,18.87,1.007,0.537357037423689,1.0
5,62,potato,2,14,1.641,1.219,0.5032586114323618,1.0
5,62,dry,0,19,2.227,0.0,1.0,1.0
5,62,hay,1,8,0.938,1.067,0.6337254713418465,1.0
5,62,sour,0,17,1.992,0.0,1.0,1.0
5,62,acidic,0,8,0.938,0.0,1.0,1.0
5,62,sharp,3,16,1.875,1.6,0.2859753879108055,1.0
5,62,dairy,0,25,2.93,0.0,1.0,1.0
5,62,cognac,0,9,1.055,0.0,1.0,1.0
5,62,clean,3,19,2.227,1.347,0.38861707996844086,1.0
5,62,creamy,1,40,4.688,0.213,0.9944456706720546,1.0
5,62,milky,0,13,1.524,0.0,1.0,1.0
5,62,odorless,0,9,1.055,0.0,1.0,1.0
5,62,apricot,2,12,1.406,1.422,0.42024547996766937,1.0
5,62,pineapple,5,29,3.399,1.471,0.24413119347998402,1.0
5,62,orris,0,11,1.289,0.0,1.0,1.0
5,62,violet,0,9,1.055,0.0,1.0,1.0
5,62,smoky,0,14,1.641,0.0,1.0,1.0
5,62,cinnamon,0,9,1.055,0.0,1.0,1.0
5,62,phenolic,2,36,4.219,0.474,0.9412612219826255,1.0
5,62,clove,0,9,1.055,0.0,1.0,1.0
5,62,muguet,0,5,0.586,0.0,1.0,1.0
5,62,lily,1,10,1.172,0.853,0.7157870811915903,1.0
5,62,rose,1,50,5.86,0.171,0.9985876676662444,1.0
5,62,coffee,3,21,2.461,1.219,0.4554917176715935,1.0
5,62,brown,1,8,0.938,1.067,0.6337254713418465,1.0
5,62,aldehydic,0,34,3.985,0.0,1.0,1.0
5,62,mushroom,0,15,1.758,0.0,1.0,1.0
5,62,cucumber,0,12,1.406,0.0,1.0,1.0
5,62,musk,0,34,3.985,0.0,1.0,1.0
5,62,natural,0,9,1.055,0.0,1.0,1.0
5,62,animal,2,28,3.282,0.609,0.8633746481916803,1.0
5,62,anisic,0,12,1.406,0.0,1.0,1.0
5,62,vanilla,0,17,1.992,0.0,1.0,1.0
5,62,hawthorn,0,5,0.586,0.0,1.0,1.0
5,62,caramellic,3,22,2.578,1.163,0.4878651392490824,1.0
5,62,tea,0,6,0.703,0.0,1.0,1.0
5,62,warm,1,12,1.406,0.711,0.7796932823877143,1.0
5,62,hyacinth,1,7,0.82,1.219,0.5843580348705302,1.0
5,62,tobacco,0,11,1.289,0.0,1.0,1.0
5,62,coumarinic,0,9,1.055,0.0,1.0,1.0
5,62,cherry,3,15,1.758,1.706,0.25215406290745024,1.0
5,62,almond,1,9,1.055,0.948,0.6773128432742948,1.0
5,62,chemical,0,5,0.586,0.0,1.0,1.0
5,62,chicken,1,12,1.406,0.711,0.7796932823877143,1.0
5,62,lemon,0,12,1.406,0.0,1.0,1.0
5,62,geranium,1,11,1.289,0.776,0.7497392988527105,1.0
5,62,lavender,0,7,0.82,0.0,1.0,1.0
5,62,cabbage,1,7,0.82,1.219,0.5843580348705302,1.0
5,62,aromatic,1,5,0.586,1.706,0.4651777529196763,1.0
5,62,jasmine,0,24,2.813,0.0,1.0,1.0
5,62,peach,2,15,1.758,1.138,0.5418900804361944,1.0
5,62,bergamot,0,5,0.586,0.0,1.0,1.0
5,62,melon,0,19,2.227,0.0,1.0,1.0
5,62,strawberry,2,13,1.524,1.313,0.4626561491120072,1.0
5,62,ozone,0,5,0.586,0.0,1.0,1.0
5,62,anise,0,6,0.703,0.0,1.0,1.0
5,62,amber,0,8,0.938,0.0,1.0,1.0
5,62,leafy,0,12,1.406,0.0,1.0,1.0
5,62,berry,2,18,2.11,0.948,0.645184971074056,1.0
