SML,SMILES,MolWt,LogP,TPSA,HBD,HBA,RotBonds,AromaticRings,RingCount,FracCsp3,HeavyAtoms,nO,nN,nS,fg_alcohol,fg_phenol,fg_carboxylic_acid,fg_ester,fg_ether,fg_aldehyde,fg_ketone,fg_amine,fg_aromatic,fg_benzene,fg_lactone,fg_sulfide,fg_nitrile,fg_halogen,fg_terpene_isopropyl
SML0432,CCCCCCCCC(=O)OCC,186.295,3.3001000000000023,26.3,0,2,8,0,0,0.9090909090909091,13,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0433,CCCCCC(=O)OC,130.18699999999998,1.7397,26.3,0,2,4,0,0,0.8571428571428571,9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0434,CCCCCCC(=O)OC,144.214,2.1298000000000004,26.3,0,2,5,0,0,0.875,10,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0435,CCCCCCCCC(=O)OC,172.268,2.910000000000001,26.3,0,2,7,0,0,0.9,12,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0436,CCCC(=O)SC,118.201,1.6761,17.07,0,2,2,0,0,0.8,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SML0437,C1=CSC=N1,85.131,1.1430999999999998,12.89,0,2,0,1,1,0.0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SML0438,C1=CC=C2C(=C1)N=CS2,135.19099999999997,2.2963000000000005,12.89,0,2,0,2,2,0.0,9,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0439,C1=CC=C2C(=C1)C=CN2,117.15099999999997,2.1678999999999995,15.79,1,0,0,2,2,0.0,9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0440,C=CCC1=CC2=C(C=C1)OCO2,162.18799999999993,2.1437999999999997,18.46,0,2,2,1,2,0.2,12,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0441,C1=CC=C(C=C1)C=O,106.12399999999997,1.4990999999999999,17.07,0,1,1,1,1,0.0,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0442,CC(CCC=C(C)C)CC=O,154.253,2.9579000000000013,17.07,0,1,5,0,0,0.7,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0443,CCCCCC1C(CCC1=O)CC(=O)OC,226.31599999999995,2.725100000000001,43.370000000000005,0,3,6,0,1,0.8461538461538461,16,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
SML0444,CCCCC/C=C/C=O,126.19899999999997,2.3218000000000005,17.07,0,1,5,0,0,0.625,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0445,CCC/C=C/C=C/C=O,124.18299999999996,2.0978,17.07,0,1,4,0,0,0.375,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0446,CC(C)CC(C)CC=C(C)C=O,168.27999999999997,3.2039000000000017,17.07,0,1,5,0,0,0.7272727272727273,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0447,C[C@]12CC[C@H](C1)C(C2=O)(C)C,152.237,2.401700000000001,17.07,0,1,0,0,2,0.9,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0448,C[C@@H]1CCO[C@H](C1)C=C(C)C,154.253,2.7677000000000014,9.23,0,1,1,0,1,0.8,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0449,C[C@]12CC[C@H](C1(C)C)CC2=O,152.237,2.401700000000001,17.07,0,1,0,0,2,0.9,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0450,C[C@H](C1=CC=CC=C1)O,122.16699999999996,1.7399,20.23,1,1,1,1,1,0.25,9,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0451,CC[C@@H](C1=CC=CC=C1)C(=O)O,164.20399999999995,2.2647999999999997,37.3,1,1,3,1,1,0.3,12,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
SML0452,CC[C@H](C1=CC=CC=C1)C(=O)O,164.20399999999995,2.2647999999999997,37.3,1,1,3,1,1,0.3,12,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
SML0453,CCCCC(=O)C,100.16099999999999,1.7656,17.07,0,1,3,0,0,0.8333333333333334,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0454,CCC(C)O,74.12299999999999,0.7771999999999999,20.23,1,1,1,0,0,1.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0455,CCCCC[C@@H](C)O,116.20399999999998,1.9475000000000002,20.23,1,1,4,0,0,1.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0456,CCCCCC(C)(C)O,130.231,2.3376000000000006,20.23,1,1,4,0,0,1.0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0457,CCCCCC[C@H](C)O,130.231,2.3376000000000006,20.23,1,1,5,0,0,1.0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0458,CC[C@H](C)O,74.12299999999999,0.7771999999999999,20.23,1,1,1,0,0,1.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0459,CCCCC[C@H](C)O,116.20399999999998,1.9475000000000002,20.23,1,1,4,0,0,1.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0460,C[C@@H](C1=CC=CC=C1)O,122.16699999999996,1.7399,20.23,1,1,1,1,1,0.25,9,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0461,CCC(=O)OC,88.106,0.5694,26.3,0,2,1,0,0,0.75,6,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0462,CCC(=O)OC(C)(C)C,130.18699999999998,1.7381,26.3,0,2,1,0,0,0.8571428571428571,9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0463,CCCC(=O)OCCC,130.18699999999998,1.7397,26.3,0,2,4,0,0,0.8571428571428571,9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0464,CC(C)CN,73.139,0.6011000000000001,26.02,1,1,1,0,0,1.0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SML0465,CCOC1=CC=CC=C1,122.16699999999996,2.0853,9.23,0,1,2,1,1,0.25,9,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0466,CCCCOC,88.14999999999999,1.4329,9.23,0,1,3,0,0,1.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0467,C[C@@H]1CCC(=C(C)C)C(=O)C1,152.23699999999997,2.711900000000001,17.07,0,1,0,0,1,0.7,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0468,CC(C)CCN,87.16600000000001,0.9912000000000001,26.02,1,1,2,0,0,1.0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SML0469,CCC1CCC(=O)O1,114.14399999999999,1.1019999999999999,26.3,0,2,1,0,1,0.8333333333333334,8,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
SML0470,CCCCCCC=C,112.216,3.142800000000002,0.0,0,0,5,0,0,0.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0471,CCCCCCC(=O)OCC=C,170.25199999999998,2.686000000000001,26.3,0,2,7,0,0,0.7,12,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0472,CCCCC/C(=C\C1=CC=CC=C1)/C=O,202.297,3.8492000000000033,17.07,0,1,6,1,1,0.35714285714285715,15,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0473,CCCCCC(=O)OCCCCC,186.29499999999993,3.3001000000000023,26.3,0,2,8,0,0,0.9090909090909091,13,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0474,CC(=O)OCC1=CC=CC=C1,150.177,1.7496999999999998,26.3,0,2,2,1,1,0.2222222222222222,11,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0475,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O,228.24699999999999,2.7492000000000014,46.53,1,3,3,2,2,0.07142857142857142,17,3,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0476,CCCCCCC(=O)OCCCC,186.29499999999996,3.3001000000000023,26.3,0,2,8,0,0,0.9090909090909091,13,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0477,C[C@@]12CC[C@@H](C1(C)C)CC2=O,152.237,2.401700000000001,17.07,0,1,0,0,2,0.9,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0478,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)OC(=O)C,264.409,4.180600000000004,26.3,0,2,1,0,3,0.9411764705882353,19,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0479,CC(CCC=C(C)C)CCO,156.26899999999998,2.751300000000001,20.23,1,1,5,0,0,0.8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0480,CCCCCCCOC(=O)C(C)C,186.295,3.1560000000000015,26.3,0,2,7,0,0,0.9090909090909091,13,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0481,CCCCCC/C(=C\C1=CC=CC=C1)/C=O,216.324,4.239300000000004,17.07,0,1,7,1,1,0.4,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0482,CC(=O)O[C@@H]1C[C@H]2CC[C@@]1(C2(C)C)C,196.29,2.7643000000000013,26.3,0,2,1,0,2,0.9166666666666666,14,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0483,CC1=CC=C(C=C1)OC(=O)C(C)C,178.231,2.55642,26.3,0,2,2,1,1,0.36363636363636365,13,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0484,CC1=CC=CC=C1OC(=O)C(C)C,178.231,2.556420000000001,26.3,0,2,2,1,1,0.36363636363636365,13,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0485,CC1=CC=C(C=C1)OC(=O)CC2=CC=CC=C2,226.275,3.1431200000000015,26.3,0,2,3,2,2,0.13333333333333333,17,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0486,CC1=NC=CN=C1OC,124.14299999999999,0.7936199999999999,35.010000000000005,0,3,1,1,1,0.3333333333333333,9,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
SML0487,CC(=CCOC(=O)C)C,128.171,1.5157,26.3,0,2,2,0,0,0.5714285714285714,9,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0488,CCN(CC)CC,101.193,1.3481,3.24,0,1,3,0,0,1.0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0489,CCCC=O,72.107,0.9854,17.07,0,1,2,0,0,0.75,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0490,C(CCCC(=O)Cl)CCCC(=O)Cl,225.11499999999995,3.2479000000000022,34.14,0,2,8,0,0,0.7777777777777778,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SML0491,COC1=C(C=CC(=C1)C(=O)O)O,168.14799999999997,1.099,66.76,2,3,2,1,1,0.125,12,4,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
SML0492,CCC1=CC=CC=C1O,122.16699999999996,1.9545999999999997,20.23,1,1,1,1,1,0.25,9,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0493,C1OC2=C(O1)C=C(C=C2)CO,152.14899999999997,0.9076,38.69,1,3,1,1,2,0.25,11,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0494,C1=CC=C2C(=C1)C(=CC(=O)O2)O,162.14399999999998,1.4985999999999995,50.44,1,3,0,2,2,0.0,12,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0495,CC1CCC(CC1=O)C(=C)C,152.23699999999997,2.567800000000001,17.07,0,1,1,0,1,0.7,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0496,C1C2=CC=CC=C2OC1=O,134.134,1.1481,26.3,0,2,0,1,2,0.125,10,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0497,CCCC(=O)C(=O)C,114.14399999999998,0.9446,34.14,0,2,3,0,0,0.6666666666666666,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0498,CCCCC(=O)CC,114.18799999999999,2.1557000000000004,17.07,0,1,4,0,0,0.8571428571428571,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0499,CCC(=O)C(=O)CC,114.14399999999999,0.9446,34.14,0,2,3,0,0,0.6666666666666666,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0500,C1COC2=CC=CC=C2C1=O,148.16099999999994,1.6518,26.3,0,2,0,1,2,0.2222222222222222,11,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
SML0501,C=CCC1=CC=CC=C1,118.17899999999995,2.4151000000000007,0.0,0,0,2,1,1,0.1111111111111111,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0502,CCCCOC(=O)C(C)OC(=O)CCC,216.27699999999993,2.0615,52.6,0,4,7,0,0,0.8181818181818182,15,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0503,CCCCOC=O,102.13299999999998,0.9595,26.3,0,2,4,0,0,0.8,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0504,CCCCCCCCCS,160.32600000000002,3.6668000000000034,0.0,1,1,7,0,0,1.0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0505,CC(=O)OC1=CC=CC=C1,136.14999999999998,1.6118999999999999,26.3,0,2,1,1,1,0.125,10,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0506,CCCCCCCC=CC=O,154.253,3.102000000000002,17.07,0,1,7,0,0,0.7,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0507,CC(=O)OC1CC2CCC1(C2(C)C)C,196.29,2.7643000000000013,26.3,0,2,1,0,2,0.9166666666666666,14,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0508,CC(=C)C1CCC2(OC(C1)OO2)C,184.23499999999999,2.3833,27.69,0,3,1,0,2,0.8,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0509,CCC(C)CC(=O)O,116.15999999999998,1.5072,37.3,1,1,3,0,0,0.8333333333333334,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0510,CCCC(C)C(=O)O,116.15999999999998,1.5072,37.3,1,1,3,0,0,0.8333333333333334,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0511,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,192.12300000000002,-1.2485,132.13,4,4,5,0,0,0.5,13,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0512,C1=CC=C(C=C1)C(=O)O,122.12299999999996,1.3848,37.3,1,1,1,1,1,0.0,9,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
SML0513,CC(=O)/C=C/C1=CC2=C(C=C1)OCO2,190.19799999999998,2.0174999999999996,35.53,0,3,2,1,2,0.18181818181818182,14,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
SML0514,COC1=CC(=CC(=C1O)OC)C=O,182.17499999999998,1.2218999999999998,55.76,1,4,3,1,1,0.2222222222222222,13,4,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0
SML0515,CCOC1=C(C=C(C=C1)CC=C)OC,192.25799999999995,2.822400000000001,18.46,0,2,5,1,1,0.3333333333333333,14,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0516,CCCCCC/C=C\CCC=O,168.27999999999997,3.4921000000000024,17.07,0,1,8,0,0,0.7272727272727273,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0517,CCCC/C=C\CCCCC=O,168.27999999999997,3.4921000000000024,17.07,0,1,8,0,0,0.7272727272727273,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0518,CCCC/C=C\CCC=O,140.22599999999997,2.711900000000001,17.07,0,1,6,0,0,0.6666666666666666,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0519,CC1([C@H]2CC[C@H](C2)C1=C)C,136.238,2.9987000000000013,0.0,0,0,0,0,2,0.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0520,C[C@@H]1CC[C@H](C[C@H]1O)C(=C)C,154.25299999999996,2.3596000000000004,20.23,1,1,1,0,1,0.8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0521,CC(=C)[C@H]1CCC2(C(C1)O2)C,152.237,2.520100000000001,12.53,0,1,1,0,2,0.8,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0522,CC(=C)[C@H]1CCC(=CC1)C=O,150.221,2.4879000000000007,17.07,0,1,2,0,1,0.5,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0523,CC1([C@@H]2CC[C@@H](C2)C1=C)C,136.238,2.9987000000000013,0.0,0,0,0,0,2,0.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0524,C[C@H]1CC[C@@H](C[C@@H]1O)C(=C)C,154.25299999999996,2.3596000000000004,20.23,1,1,1,0,1,0.8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0525,CC(=C)C1CCC2(C(C1)O2)C,152.237,2.520100000000001,12.53,0,1,1,0,2,0.8,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0526,CC(=C)[C@@H]1CCC(=CC1)C=O,150.221,2.4879000000000007,17.07,0,1,2,0,1,0.5,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0527,CCSCC,90.191,1.7593999999999999,0.0,0,1,2,0,0,1.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SML0528,C(CCCCO)CCCCO,160.25699999999998,1.7016999999999998,40.46,2,2,8,0,0,1.0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0529,C1=CC=C(C(=C1)O)Br,173.00899999999996,2.1547000000000005,20.23,1,1,0,1,1,0.0,8,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
SML0530,C1CCOCC1,86.134,1.1869,9.23,0,1,0,0,1,1.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0531,CCCCC/C(=C\C1=CC=CC=C1)/C(OC)OC,248.36599999999999,4.269200000000004,18.46,0,2,8,1,1,0.5,18,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0532,COC(C1=CC=CC=C1)OC,152.19299999999996,1.978,18.46,0,2,3,1,1,0.3333333333333333,11,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
SML0533,CC1=C(C(=C(C(=C1C)C)C=O)C)C,176.259,3.0412000000000017,17.07,0,1,1,1,1,0.4166666666666667,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0534,CC=CC(=O)C1=C(CCCC1(C)C)C,192.30199999999996,3.6582000000000026,17.07,0,1,2,0,1,0.6153846153846154,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0535,CC1=C(C=CO1)SSC2=C(OC=C2)C,226.322,4.288840000000002,26.28,0,4,3,2,2,0.2,14,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SML0536,CC1=CC2=C(C=C1)OCC(=O)CO2,178.18699999999995,1.3353199999999996,35.53,0,3,0,1,2,0.3,13,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
SML0537,CC1CCC2C13CCC(C(C3)C2(C)C)(C)OC(=O)C,264.409,4.180600000000004,26.3,0,2,1,0,3,0.9411764705882353,19,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0538,CC/C=C\CCCCC=O,140.226,2.711900000000001,17.07,0,1,6,0,0,0.6666666666666666,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0539,C1CC(C1)C(=O)O,100.11699999999999,0.8711,37.3,1,1,1,0,1,0.8,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SML0540,CCC(=C)CCCC(C)(C)O,156.269,2.893800000000002,20.23,1,1,5,0,0,0.8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0541,CNC1=CC=CC=C1C(=O)OC,165.19199999999998,1.5149,38.33,1,3,2,1,1,0.2222222222222222,12,2,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0542,CC(=CCCC(=CCCC(=C)C=C)C)C,204.35699999999997,5.201500000000005,0.0,0,0,7,0,0,0.4666666666666667,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0543,CCCC(C)C(=O)OCC,144.21399999999997,1.9857,26.3,0,2,4,0,0,0.875,10,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0544,CCSSCC,122.258,2.4076000000000004,0.0,0,2,3,0,0,1.0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0545,CCC1=C(C(=O)C=CO1)O,140.13799999999998,0.9077999999999999,50.44,1,3,1,1,1,0.2857142857142857,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SML0546,CC1CC2=C(CC1(C)C(=O)C)C(CCC2)(C)C,234.38299999999992,4.518300000000004,17.07,0,1,1,0,2,0.8125,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0547,CCCCCCCCCCOC(=O)C,200.32199999999997,3.6902000000000026,26.3,0,2,9,0,0,0.9166666666666666,14,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0548,CC(C)C(=O)OC/C=C(/C)\CCC=C(C)C,224.34399999999994,3.878300000000003,26.3,0,2,6,0,0,0.6428571428571429,16,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0549,CCCCCCCCOC=O,158.241,2.5199000000000007,26.3,0,2,8,0,0,0.8888888888888888,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0550,CCCCCOC(=O)CC,144.21399999999997,2.1298000000000004,26.3,0,2,5,0,0,0.875,10,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SML0551,CC(=O)OCC1=CC2=C(C=C1)OCO2,194.18599999999998,1.4783999999999997,44.760000000000005,0,4,2,1,2,0.3,14,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
SML0552,C1CCOC1,72.107,0.7968,9.23,0,1,0,0,1,1.0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SML0553,CCCCCCCCC/C=C/C=O,182.30700000000002,3.8822000000000028,17.07,0,1,9,0,0,0.75,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0554,C/C=C(\C)/C=O,84.11799999999998,1.1515,17.07,0,1,1,0,0,0.4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SML0555,C(CC(=O)O)CBr,167.002,1.2461,37.3,1,1,3,0,0,0.75,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SML0556,C(CCBr)CC(=O)O,181.02899999999997,1.6362,37.3,1,1,4,0,0,0.8,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SML0557,CC(CC1=CC=C(C=C1)OC)C=O,178.23099999999997,2.0726999999999998,26.3,0,2,4,1,1,0.36363636363636365,13,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
SML0558,CC(C)(C)C1=CC=C(C=C1)OCC=O,192.25799999999995,2.5618000000000007,26.3,0,2,3,1,1,0.4166666666666667,14,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
SML0559,C1=CC=C(C=C1)CCC=O,134.17799999999997,1.8181,17.07,0,1,3,1,1,0.2222222222222222,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0560,C1=CC=C(C=C1)CCCC=O,148.20499999999998,2.2081999999999997,17.07,0,1,4,1,1,0.3,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0561,CC(CCO)C1=CC=CC=C1,150.22099999999998,2.1725000000000003,20.23,1,1,3,1,1,0.4,11,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0562,CC(C)C1=CC=CC=C1,120.19499999999995,2.8100000000000014,0.0,0,0,1,1,1,0.3333333333333333,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SML0563,C1=CC=C(C=C1)CCCCC=O,162.23199999999997,2.598300000000001,17.07,0,1,5,1,1,0.36363636363636365,12,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0564,C[C@H]1CC[C@@H](C(=O)C1)C(C)C,154.253,2.6477000000000013,17.07,0,1,1,0,1,0.9,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0565,CC1=CC[C@H](CC1O)C(=C)C,152.23699999999997,2.2797,20.23,1,1,1,0,1,0.6,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SML0566,CC(C(=O)C)C(=O)C,114.14399999999999,0.8005,34.14,0,2,2,0,0,0.6666666666666666,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0567,CC(C)CC(=O)CC(=O)C,142.19799999999998,1.5807,34.14,0,2,4,0,0,0.75,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0568,CCCCC(=O)CC(=O)C,142.19799999999998,1.7247999999999999,34.14,0,2,5,0,0,0.75,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0569,CCCCCC(=O)CC(=O)C,156.225,2.1149,34.14,0,2,6,0,0,0.7777777777777778,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SML0570,CC(C)C1=CC=C(C=C1)CC(C)C=O,190.28599999999994,3.1875000000000018,17.07,0,1,4,1,1,0.46153846153846156,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0571,CCC1=CC=C(C=C1)CC(C)(C)C=O,190.28599999999997,3.0166000000000013,17.07,0,1,4,1,1,0.46153846153846156,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
SML0572,CCC(C1=CC=CC=C1)O,136.19399999999996,2.1300000000000003,20.23,1,1,2,1,1,0.3333333333333333,10,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
