molecule,n_receptors,group_size,SMILES,InChIKey,Odors,tags,n_tags
SML0000,11,1,CC1=CC[C@H](CC1)C(=C)C,XMGQYMWWDOXHJM-SNVBAGLBSA-N,"herbal, orange, peppery, terpenic, pine","frozenset({'orange', 'pine', 'peppery', 'terpenic', 'herbal'})",5
SML0001,4,1,CC1=CC[C@@H](CC1=O)C(=C)C,ULDHMXUKGWMISQ-VIFPVBQESA-N,"minty, bready, spicy","frozenset({'spicy', 'minty', 'bready'})",3
SML0002,3,1,C[C@H]1CC[C@@H]([C@H](C1)O)C(C)C,NOOLISFMXDJSKH-AEJSXWLSSA-N,mentholic,frozenset({'mentholic'}),1
SML0003,3,1,CCCCO,LRHPLDYGYMQRHN-UHFFFAOYSA-N,"alcoholic, solvent, winey, sweet, fermented, oily, balsamic","frozenset({'oily', 'solvent', 'alcoholic', 'balsamic', 'fermented', 'winey', 'sweet'})",7
SML0004,6,1,CCCCOCC(C)O,RWNUSVWFHDHRCJ-UHFFFAOYSA-N,,frozenset(),0
SML0005,17,1,CCCCCCCCCCCCO,LQZZUXJYWNFBMV-UHFFFAOYSA-N,"citrus, fatty, floral, oily, waxy, honey, coconut, earthy, soapy","frozenset({'oily', 'citrus', 'honey', 'floral', 'soapy', 'coconut', 'fatty', 'earthy', 'waxy'})",9
SML0010,5,1,CCCC(=O)CC,PFCHFHIRKBAQGU-UHFFFAOYSA-N,"ethereal, grape, winey, sweet, rummy, fruity, waxy","frozenset({'fruity', 'ethereal', 'grape', 'winey', 'waxy', 'rummy', 'sweet'})",7
SML0012,2,1,CC1=CCC2CC1C2(C)C,GRWFGVWFFZKLTI-UHFFFAOYSA-N,"pine, sweet, herbal, terpenic, camphoreous, cooling, fresh, woody, earthy","frozenset({'pine', 'camphoreous', 'fresh', 'cooling', 'earthy', 'terpenic', 'woody', 'sweet', 'herbal'})",9
SML0014,1,1,CC1(C2CCC(=C)C1C2)C,WTARULDDTDQWMU-UHFFFAOYSA-N,"dry, pine, woody, spicy, peppery, herbal, terpenic, camphoreous, cooling, fresh, green, minty, hay","frozenset({'dry', 'pine', 'camphoreous', 'peppery', 'spicy', 'fresh', 'hay', 'green', 'cooling', 'terpenic', 'woody', 'minty', 'herbal'})",13
SML0016,9,1,CCCC(=O)O,FERIUCNNQQJTOY-UHFFFAOYSA-N,"buttery, cheesy, sour, fruity, dairy, sharp","frozenset({'fruity', 'dairy', 'buttery', 'sharp', 'sour', 'cheesy'})",6
SML0017,89,1,C1=CC=C2C(=C1)C=CC(=O)O2,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,"sweet, hay","frozenset({'hay', 'sweet'})",2
SML0018,25,1,CCCCCCCCCCCC(=O)O,POULHZVOKOAJMA-UHFFFAOYSA-N,"fatty, fresh, waxy, coconut","frozenset({'fresh', 'coconut', 'fatty', 'waxy'})",4
SML0019,9,1,CCCCCCCCCC(=O)OCC,RGXWDWUGBIJHDO-UHFFFAOYSA-N,"cognac, fatty, nutty, sweet, winey, grape, brandy, fruity, oily, apple, waxy","frozenset({'oily', 'brandy', 'fruity', 'nutty', 'grape', 'winey', 'cognac', 'fatty', 'apple', 'waxy', 'sweet'})",11
SML0023,11,1,CCCCCCCC(=O)OCC,YYZUSRORWSJGET-UHFFFAOYSA-N,"fruity, sweet, winey, musty, banana, brandy, apricot, pineapple, pear, creamy, dairy, waxy","frozenset({'fruity', 'brandy', 'apricot', 'creamy', 'pineapple', 'dairy', 'winey', 'pear', 'waxy', 'musty', 'banana', 'sweet'})",12
SML0025,8,1,COC1=C(C=CC(=C1)CC=C)O,RRAFCDWBNXTKKO-UHFFFAOYSA-N,"dry, pungent, smoky, spicy, sweet, cinnamon, savory, phenolic, woody, clove","frozenset({'dry', 'smoky', 'pungent', 'phenolic', 'spicy', 'savory', 'cinnamon', 'woody', 'clove', 'sweet'})",10
SML0026,47,1,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C,CRDAMVZIKSXKFV-YFVJMOTDSA-N,"floral, oily, sweet, muguet, lily, waxy","frozenset({'oily', 'floral', 'muguet', 'lily', 'waxy', 'sweet'})",6
SML0027,31,1,CC(=CCC/C(=C/CO)/C)C,GLZPCOQZEFWAFX-JXMROGBWSA-N,"floral, rose, sweet, fruity, citrus, waxy","frozenset({'fruity', 'citrus', 'rose', 'floral', 'waxy', 'sweet'})",6
SML0029,6,1,CC(C)CC(=O)O,GWYFCOCPABKNJV-UHFFFAOYSA-N,"cheesy, fruity, sour, pungent, ripe, fatty, acidic, tropical, dairy","frozenset({'ripe', 'fruity', 'pungent', 'dairy', 'tropical', 'sour', 'fatty', 'acidic', 'cheesy'})",9
SML0031,55,1,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,SDQFDHOLCGWZPU-UHFFFAOYSA-N,"floral, fresh, green","frozenset({'fresh', 'green', 'floral'})",3
SML0032,8,1,CC(=CCCC(C)(C=C)O)C,CDOSHBSSFJOMGT-UHFFFAOYSA-N,"citrus, floral, woody, sweet, rose, green","frozenset({'citrus', 'rose', 'floral', 'green', 'woody', 'sweet'})",6
SML0033,12,1,CC(C)(CCCC1=CCC(CC1)C=O)O,ORMHZBNNECIKOH-UHFFFAOYSA-N,"aldehydic, floral, woody, muguet","frozenset({'woody', 'aldehydic', 'muguet', 'floral'})",4
SML0034,20,1,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,DRLFMBDRBRZALE-UHFFFAOYSA-N,,frozenset(),0
SML0038,14,1,CCCCCCCC(=O)OC,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,"fruity, orange, winey, sweet, vegetable, aldehydic, herbal, green, waxy","frozenset({'orange', 'fruity', 'herbal', 'vegetable', 'green', 'winey', 'aldehydic', 'waxy', 'sweet'})",9
SML0041,11,1,CCCCCCCCC=O,GYHFUZHODSMOHU-UHFFFAOYSA-N,"fatty, floral, rose, waxy, aldehydic, cucumber, fresh, green, orris, citrus","frozenset({'citrus', 'fresh', 'cucumber', 'rose', 'floral', 'green', 'orris', 'aldehydic', 'fatty', 'waxy'})",10
SML0042,3,1,CC1CCCCCCCCCCCCC(=O)C1,ALHUZKCOMYUFRB-UHFFFAOYSA-N,"musk, sweet, natural, animal, fatty, floral, powdery, soapy","frozenset({'natural', 'powdery', 'musk', 'floral', 'animal', 'soapy', 'fatty', 'sweet'})",8
SML0043,17,1,CCCCCCCCCCCCCCCCCC(=O)O,QIQXTHQIDYTFRH-UHFFFAOYSA-N,odorless,frozenset({'odorless'}),1
SML0044,6,1,CCCCCCCC=O,NUJGJRNETVAIRJ-UHFFFAOYSA-N,"fatty, fruity, aldehydic, herbal, fresh, orange, green, citrus, waxy","frozenset({'orange', 'fruity', 'citrus', 'fresh', 'green', 'aldehydic', 'fatty', 'waxy', 'herbal'})",9
SML0045,18,1,CCCCCCCCCCCCCCCC(=O)O,IPCSVZSSVZVIGE-UHFFFAOYSA-N,"odorless, creamy, fatty, waxy","frozenset({'waxy', 'fatty', 'odorless', 'creamy'})",4
SML0046,9,1,COC1=CC=C(C=C1)C=O,ZRSNZINYAWTAHE-UHFFFAOYSA-N,"anisic, floral, fruity, hay, herbal, sweet, vanilla, powdery, hawthorn","frozenset({'fruity', 'anisic', 'powdery', 'hay', 'floral', 'hawthorn', 'vanilla', 'sweet', 'herbal'})",9
SML0047,5,1,CC1=CC=C(C=C1)C(C)C,HFPZCAJZSCWRBC-UHFFFAOYSA-N,"citrus, fresh, woody","frozenset({'fresh', 'citrus', 'woody'})",3
SML0048,19,1,CCCCCCCCCCCCCCC(=O)O,WQEPLUUGTLDZJY-UHFFFAOYSA-N,"fatty, waxy","frozenset({'waxy', 'fatty'})",2
SML0051,20,1,CCCCCCCCCCCCCC(=O)O,TUNFSRHWOTWDNC-UHFFFAOYSA-N,"odorless, oily, waxy, fatty, pineapple, coconut, soapy","frozenset({'oily', 'odorless', 'pineapple', 'soapy', 'coconut', 'fatty', 'waxy'})",7
SML0052,8,1,CCCCCCCCCCC=O,KMPQYAYAQWNLME-UHFFFAOYSA-N,"citrus, fatty, floral, sweet, waxy, aldehydic, pineapple, orange, green, soapy","frozenset({'orange', 'citrus', 'pineapple', 'floral', 'soapy', 'green', 'aldehydic', 'fatty', 'waxy', 'sweet'})",10
SML0053,3,1,COC1=C(C=CC(=C1)C=O)O,MWOOGOJBHIARFG-UHFFFAOYSA-N,"creamy, vanilla, sweet, chocolate","frozenset({'chocolate', 'sweet', 'creamy', 'vanilla'})",4
SML0055,11,1,CCCCCCCCO,KBPLFHHGFOOTCA-UHFFFAOYSA-N,"orange, rose, sweet, waxy, aldehydic, mushroom, fatty, floral, coconut, green, citrus","frozenset({'orange', 'citrus', 'mushroom', 'rose', 'floral', 'green', 'aldehydic', 'fatty', 'coconut', 'waxy', 'sweet'})",11
SML0056,8,1,CC1CCC2=NC=CN=C12,YZEFQPIMXZVPKP-UHFFFAOYSA-N,,frozenset(),0
SML0057,11,1,CCCCCCC(=O)O,MNWFXJYAOYHMED-UHFFFAOYSA-N,"fatty, sour, fermented, fruity, pineapple, cheesy, waxy","frozenset({'fruity', 'pineapple', 'fermented', 'sour', 'fatty', 'waxy', 'cheesy'})",7
SML0058,4,1,CCCCCC(=O)O,FUZZWVXGSFPDMH-UHFFFAOYSA-N,"cheesy, fatty, sour","frozenset({'sour', 'cheesy', 'fatty'})",3
SML0059,9,1,C=CC1=NC=CN=C1,KANZWHBYRHQMKZ-UHFFFAOYSA-N,"burnt, green, nutty","frozenset({'green', 'nutty', 'burnt'})",3
SML0061,26,1,CCCCCCCC(=O)O,WWZKQHOCKIZLMA-UHFFFAOYSA-N,"animal, fatty, vegetable, oily, cheesy, waxy","frozenset({'oily', 'vegetable', 'animal', 'fatty', 'waxy', 'cheesy'})",6
SML0062,6,1,CC1=NC=CN=C1C,OXQOBQJCDNLAPO-UHFFFAOYSA-N,"caramellic, cocoa, coffee, green, meaty, nutty, potato, musty, powdery, roasted","frozenset({'potato', 'powdery', 'roasted', 'nutty', 'green', 'caramellic', 'musty', 'cocoa', 'coffee', 'meaty'})",10
SML0063,5,1,COC1=NC=CN=C1,WKSXRWSOSLGSTN-UHFFFAOYSA-N,"cocoa, earthy, green, nutty, roasted, sweet, winey, chocolate","frozenset({'roasted', 'chocolate', 'nutty', 'green', 'winey', 'earthy', 'cocoa', 'sweet'})",8
SML0064,21,1,CC(=O)C1=NC=CN=C1,DBZAKQWXICEWNW-UHFFFAOYSA-N,"nutty, popcorn, musty, potato, coffee, roasted, hazelnut, chocolate","frozenset({'potato', 'popcorn', 'roasted', 'chocolate', 'nutty', 'hazelnut', 'musty', 'coffee'})",8
SML0066,9,1,CCC(C)C1=NC=CN=C1OC,QMQDJVIJVPEQHE-UHFFFAOYSA-N,"green, musty, vegetable, peppery, potato, nutty","frozenset({'potato', 'vegetable', 'peppery', 'nutty', 'green', 'musty'})",6
SML0069,12,1,COC1=C(C=C(C=C1)CC=C)OC,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,"herbal, musty, spicy, tea, sweet, vegetable, warm, cinnamon, peppery, phenolic, fresh, clove, waxy","frozenset({'herbal', 'vegetable', 'peppery', 'spicy', 'phenolic', 'fresh', 'tea', 'cinnamon', 'warm', 'waxy', 'musty', 'clove', 'sweet'})",13
SML0070,5,1,CCC1=NC=CN=C1CC,GZXXANJCCWGCSV-UHFFFAOYSA-N,"earthy, nutty, potato, roasted","frozenset({'roasted', 'potato', 'nutty', 'earthy'})",4
SML0072,3,1,CC(C)(C)C1=CC=CC=C1,YTZKOQUCBOVLHL-UHFFFAOYSA-N,,frozenset(),0
SML0073,27,1,CC(CC=O)C1=CC=CC=C1,MYHGOWDLVRDUFA-UHFFFAOYSA-N,"herbal, hyacinth, green","frozenset({'green', 'hyacinth', 'herbal'})",3
SML0074,29,1,CC(=CCC/C(=C\CO)/C)C,GLZPCOQZEFWAFX-YFHOEESVSA-N,"fresh, rose, sweet, natural, citrus","frozenset({'citrus', 'natural', 'fresh', 'rose', 'sweet'})",5
SML0075,3,1,C1CCCCCCCOC(=O)CCCCCC1,FKUPPRZPSYCDRS-UHFFFAOYSA-N,"musk, pear, sweet, natural, animal, fruity, powdery, tobacco, coumarinic, brown","frozenset({'fruity', 'natural', 'powdery', 'brown', 'musk', 'animal', 'pear', 'tobacco', 'coumarinic', 'sweet'})",10
SML0077,14,1,CCCCCOC(=O)C,PGMYKACGEOXYJE-UHFFFAOYSA-N,"banana, ethereal, fruity, apple, pear","frozenset({'fruity', 'ethereal', 'pear', 'apple', 'banana'})",5
SML0078,6,1,C1CCC(=O)CC1,JHIVVAPYMSGYDF-UHFFFAOYSA-N,"camphoreous, ketonic, minty, solvent, sweet","frozenset({'solvent', 'camphoreous', 'ketonic', 'minty', 'sweet'})",5
SML0079,9,1,CCCCCC(=O)C,CATSNJVOTSVZJV-UHFFFAOYSA-N,"cheesy, cinnamon, coconut, fruity, sweet, spicy, banana, herbal, creamy, green, woody, ketonic","frozenset({'fruity', 'herbal', 'creamy', 'spicy', 'cinnamon', 'green', 'coconut', 'ketonic', 'woody', 'banana', 'cheesy', 'sweet'})",12
SML0080,34,1,CC(=O)C1=CC=CC=C1,KWOLFJPFCHCOCG-UHFFFAOYSA-N,"cherry, pungent, sweet, vanilla, floral, nutty, coumarinic, hawthorn, almond, chemical","frozenset({'almond', 'pungent', 'cherry', 'nutty', 'floral', 'hawthorn', 'chemical', 'vanilla', 'coumarinic', 'sweet'})",10
SML0081,7,1,CC1C(=NC(S1)C)C,AIVVNNYXOSPRCW-UHFFFAOYSA-N,,frozenset(),0
SML0082,6,1,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)[N+](=O)[O-],XMWRWTSZNLOZFN-UHFFFAOYSA-N,"dry, sweet, fatty, soapy, musk","frozenset({'dry', 'musk', 'soapy', 'fatty', 'sweet'})",5
SML0083,31,1,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,NOOLISFMXDJSKH-KXUCPTDWSA-N,"minty, mentholic, cooling","frozenset({'mentholic', 'cooling', 'minty'})",3
SML0085,18,1,CCCCCCC/C=C/C=O,MMFCJPPRCYDLLZ-CMDGGOBGSA-N,"chicken, earthy, fatty, green, mushroom, waxy, aldehydic","frozenset({'mushroom', 'green', 'chicken', 'aldehydic', 'fatty', 'earthy', 'waxy'})",7
SML0086,6,1,CCC1(C(C2CCC1(C2)C)(C)C)O,KIPCKEJKGCXRGA-UHFFFAOYSA-N,"earthy, musty, camphoreous","frozenset({'musty', 'camphoreous', 'earthy'})",3
SML0087,4,1,CC1=CC(=C(C=C1)O)OC,PETRWTHZSKVLRE-UHFFFAOYSA-N,"phenolic, smoky, spicy, sweet, vanilla, medicinal, burnt, woody, clove, leathery","frozenset({'smoky', 'phenolic', 'spicy', 'leathery', 'vanilla', 'woody', 'clove', 'sweet', 'burnt', 'medicinal'})",10
SML0088,6,1,CC(C)CCC(=O)O,FGKJLKRYENPLQH-UHFFFAOYSA-N,"cheesy, pungent, sour","frozenset({'sour', 'cheesy', 'pungent'})",3
SML0089,33,1,C[C@]12CC[C@H]3[C@H]([C@@H]1CC=C2)CC[C@@H]4[C@@]3(CCC(=O)C4)C,HFVMLYAGWXSTQI-QYXZOKGRSA-N,,frozenset(),0
SML0090,9,1,CC(C)(C)C1=CC=C(C=C1)CCC=O,FZJUFJKVIYFBSY-UHFFFAOYSA-N,"sweet, floral, fresh","frozenset({'fresh', 'sweet', 'floral'})",3
SML0091,2,1,CCCCOC(=O)C,DKPFZGUDAPQIHT-UHFFFAOYSA-N,"banana, fruity, pear, pineapple, sweet, solvent, ethereal, sharp","frozenset({'fruity', 'ethereal', 'solvent', 'pineapple', 'sharp', 'pear', 'banana', 'sweet'})",8
SML0093,7,1,CC/C=C\CCO,UFLHIIWVXFIJGU-ARJAWSKDSA-N,"fresh, grassy, green, vegetable, herbal, oily, pungent","frozenset({'oily', 'grassy', 'vegetable', 'pungent', 'fresh', 'green', 'herbal'})",7
SML0094,27,1,CC(=CCC/C(=C/C=O)/C)C,WTEVQBCEXWBHNA-JXMROGBWSA-N,"citrus, fresh, fruity, lemon","frozenset({'fruity', 'fresh', 'citrus', 'lemon'})",4
SML0095,6,1,CCCCCCCCCC=O,KSMVZQYAVGTKIV-UHFFFAOYSA-N,"orange, sweet, waxy, aldehydic, floral, citrus","frozenset({'orange', 'citrus', 'floral', 'aldehydic', 'waxy', 'sweet'})",6
SML0096,4,1,CC(=O)C(=O)C,QSJXEFYPDANLFS-UHFFFAOYSA-N,"buttery, sweet, caramellic, creamy, pungent","frozenset({'creamy', 'pungent', 'buttery', 'caramellic', 'sweet'})",5
SML0097,3,1,C=CCSCC=C,UBJVUCKUDDKUJF-UHFFFAOYSA-N,"garlic, horseradish, pungent, sweet, metallic, sulfurous, onion","frozenset({'onion', 'pungent', 'garlic', 'sulfurous', 'horseradish', 'sweet', 'metallic'})",7
SML0098,2,1,C1=CC=C(C=C1)OC2=CC=CC=C2,USIUVYZYUHIAEV-UHFFFAOYSA-N,"floral, green, metallic, geranium, phenolic","frozenset({'phenolic', 'floral', 'green', 'geranium', 'metallic'})",5
SML0099,28,1,C1CCCCCC(=O)OCCOC(=O)CCCCC1,XRHCAGNSDHCHFJ-UHFFFAOYSA-N,"fatty, musk, oily, sweet, floral, powdery, woody","frozenset({'oily', 'powdery', 'floral', 'musk', 'fatty', 'woody', 'sweet'})",7
SML0100,89,1,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,SCCDQYPEOIRVGX-UHFFFAOYSA-N,"balsamic, fruity, spicy, sweet, malty, floral, fresh, woody, clove","frozenset({'fruity', 'balsamic', 'spicy', 'fresh', 'floral', 'malty', 'woody', 'clove', 'sweet'})",9
SML0101,2,1,C[C@@]12CC[C@@H](C1)C(C2=O)(C)C,LHXDLQBQYFFVNW-OIBJUYFYSA-N,"camphoreous, pine, sweet, herbal, earthy, woody","frozenset({'pine', 'camphoreous', 'earthy', 'woody', 'sweet', 'herbal'})",6
SML0102,11,1,C[C@]12CC[C@H]3[C@H]([C@@H]1CC=C2)CCC4=CC(=O)CC[C@]34C,HNDHDMOSWUAEAW-VMXHOPILSA-N,,frozenset(),0
SML0103,74,1,CC(=CCC/C(=C/COC(=O)C)/C)C,HIGQPQRQIQDZMP-DHZHZOJOSA-N,"floral, fruity, green, rose, sweet, lavender, waxy","frozenset({'fruity', 'rose', 'floral', 'green', 'lavender', 'waxy', 'sweet'})",7
SML0104,7,1,COC1=CC=CC=C1O,LHGVFZTZFXWLCP-UHFFFAOYSA-N,"medicinal, phenolic, smoky, sweet, vanilla, meaty, spicy, savory, woody","frozenset({'smoky', 'phenolic', 'spicy', 'savory', 'meaty', 'vanilla', 'woody', 'sweet', 'medicinal'})",9
SML0105,4,1,CCCCCCCOC(=O)C,ZCZSIDMEHXZRLG-UHFFFAOYSA-N,"fatty, floral, fruity, aldehydic, rummy, winey, apricot, pear, fresh, green, woody, citrus, waxy","frozenset({'fruity', 'apricot', 'citrus', 'fresh', 'floral', 'green', 'winey', 'aldehydic', 'fatty', 'pear', 'waxy', 'woody', 'rummy'})",13
SML0107,5,1,CC(=O)O[C@H]1C[C@H]2CC[C@]1(C2(C)C)C,KGEKLUUHTZCSIP-JFGNBEQYSA-N,"camphoreous, earthy, fruity, herbal, pine, woody","frozenset({'pine', 'fruity', 'camphoreous', 'earthy', 'woody', 'herbal'})",6
SML0108,5,1,CC(C)C=O,AMIMRNSIRUDHCM-UHFFFAOYSA-N,"banana, cheesy, chocolate, fruity, green, floral, aldehydic, fresh, pungent","frozenset({'fruity', 'pungent', 'chocolate', 'fresh', 'floral', 'green', 'aldehydic', 'banana', 'cheesy'})",9
SML0109,5,1,CC(C)C(=O)O,KQNPFQTWMSNSAP-UHFFFAOYSA-N,"cheesy, fruity, sour, acidic, dairy, buttery","frozenset({'fruity', 'dairy', 'buttery', 'sour', 'acidic', 'cheesy'})",6
SML0110,117,1,C/C=C/C1=CC(=C(C=C1)O)OC,BJIOGJUNALELMI-ONEGZZNKSA-N,"sweet, spicy, floral, phenolic","frozenset({'phenolic', 'spicy', 'sweet', 'floral'})",4
SML0111,3,1,CS,LSDPWZHWYPCBBB-UHFFFAOYSA-N,"cabbage, vegetable, sulfurous, garlic, savory, alliaceous, oily, creamy","frozenset({'oily', 'creamy', 'vegetable', 'cabbage', 'savory', 'garlic', 'sulfurous', 'alliaceous'})",8
SML0112,2,1,COC(=O)C1=CC=CC=C1O,OSWPMRLSEDHDFF-UHFFFAOYSA-N,"sweet, warm, camphoreous, phenolic, minty, aromatic","frozenset({'phenolic', 'camphoreous', 'warm', 'aromatic', 'minty', 'sweet'})",6
SML0113,5,1,CCCCCCCCOC(=O)C,YLYBTZIQSIBWLI-UHFFFAOYSA-N,"citrus, floral, fruity, green, jasmine, orange, peach, mushroom, herbal, earthy, waxy","frozenset({'orange', 'fruity', 'citrus', 'peach', 'mushroom', 'floral', 'green', 'earthy', 'waxy', 'jasmine', 'herbal'})",11
SML0114,65,1,C1=CC=C(C=C1)CC=O,DTUQWGWMVIHBKE-UHFFFAOYSA-N,"floral, green, honey, rose, sweet, fermented, cocoa, powdery, earthy, hyacinth, chocolate","frozenset({'powdery', 'honey', 'hyacinth', 'chocolate', 'rose', 'floral', 'green', 'fermented', 'earthy', 'cocoa', 'sweet'})",11
SML0116,8,1,CC1=CCC(CC1)C(C)(C)O,WUOACPNHFRMFPN-UHFFFAOYSA-N,"floral, sweet, clean, herbal, fresh, woody, pine","frozenset({'pine', 'fresh', 'floral', 'clean', 'woody', 'sweet', 'herbal'})",7
SML0117,5,1,CC1=CCC(CC1)C(C)(C)OC(=O)C,IGODOXYLBBXFDW-UHFFFAOYSA-N,"herbal, spicy, sweet, lavender, bergamot, citrus","frozenset({'citrus', 'herbal', 'bergamot', 'spicy', 'lavender', 'sweet'})",6
SML0118,23,1,COC(=O)C1=CC=CC=C1,QPJVMBTYPHYUOC-UHFFFAOYSA-N,"floral, fruity, sweet, phenolic, almond","frozenset({'almond', 'fruity', 'phenolic', 'floral', 'sweet'})",5
SML0119,17,1,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],RMBFBMJGBANMMK-UHFFFAOYSA-N,,frozenset(),0
SML0120,159,1,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C,ONKNPOPIGWHAQC-UHFFFAOYSA-N,"sweet, floral, musk","frozenset({'musk', 'sweet', 'floral'})",3
SML0123,9,1,CC(C)C1=NC=CN=C1OC,NTOPKICPEQUPPH-UHFFFAOYSA-N,"earthy, potato, vegetable, nutty, chocolate","frozenset({'potato', 'vegetable', 'chocolate', 'nutty', 'earthy'})",5
SML0124,10,1,CC(C)CC1=NC=CN=C1OC,UXFSPRAGHGMRSQ-UHFFFAOYSA-N,green,frozenset({'green'}),1
SML0131,2,1,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C,WXCMHFPAUCOJIG-UHFFFAOYSA-N,"dry, fatty, floral, powdery, soapy, musk","frozenset({'dry', 'powdery', 'soapy', 'floral', 'musk', 'fatty'})",6
SML0134,7,1,CCC1=NC=CN=C1,KVFIJIWMDBAGDP-UHFFFAOYSA-N,"buttery, musty, nutty, fermented, meaty, cocoa, coffee, roasted, woody","frozenset({'roasted', 'buttery', 'nutty', 'fermented', 'musty', 'cocoa', 'woody', 'coffee', 'meaty'})",9
SML0135,300,1,C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C,WTOYNNBCKUYIKC-JMSVASOKSA-N,"sweet, orange, citrus, woody, grapefruit","frozenset({'orange', 'citrus', 'grapefruit', 'woody', 'sweet'})",5
SML0136,33,1,CC(CC1=CC2=C(C=C1)OCO2)C=O,BOPPSUHPZARXTH-UHFFFAOYSA-N,"floral, green, hay, melon, ozone, fresh","frozenset({'hay', 'fresh', 'melon', 'floral', 'green', 'ozone'})",6
SML0137,21,1,CC1=CCC(CC1O)C(=C)C,BAVONGHXFVOKBV-UHFFFAOYSA-N,"sweet, spicy, herbal, cooling, green, minty","frozenset({'spicy', 'green', 'cooling', 'minty', 'sweet', 'herbal'})",6
SML0138,6,1,CC(CCC=C(C)C)CC(=O)O,GJWSUKYXUMVMGX-UHFFFAOYSA-N,"fatty, floral, green, waxy, vegetable, smoky, grassy, tobacco","frozenset({'grassy', 'smoky', 'vegetable', 'floral', 'green', 'fatty', 'waxy', 'tobacco'})",8
SML0140,13,1,CCCCCCCCCO,ZWRUINPWMLAQRD-UHFFFAOYSA-N,"fatty, floral, orange, rose, clean, oily, fresh","frozenset({'orange', 'oily', 'fresh', 'rose', 'floral', 'fatty', 'clean'})",7
SML0141,16,1,CC1=CC[C@H](CC1OC(=O)C)C(=C)C,YTHRBOFHFYZBRJ-JHJMLUEUSA-N,,frozenset(),0
SML0142,28,1,CCCCCCCCC(=O)O,FBUKVWPVBMHYJY-UHFFFAOYSA-N,"cheesy, dairy, fatty, nutty, waxy","frozenset({'dairy', 'nutty', 'fatty', 'waxy', 'cheesy'})",5
SML0143,7,1,CCCCCC(C=C)O,VSMOENVRRABVKN-UHFFFAOYSA-N,"earthy, mushroom, sweet, vegetable, chicken, oily, green","frozenset({'oily', 'vegetable', 'mushroom', 'green', 'earthy', 'chicken', 'sweet'})",7
SML0145,10,1,C(=CCl)Cl,KFUSEUYYWQURPO-UHFFFAOYSA-N,,frozenset(),0
SML0146,11,1,CC(CCCC(C)(C)O)CC=O,WPFVBOQKRVRMJB-UHFFFAOYSA-N,"floral, sweet, melon, green, lily, tropical, waxy","frozenset({'tropical', 'melon', 'floral', 'green', 'lily', 'waxy', 'sweet'})",7
SML0147,159,1,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,DNRJTBAOUJJKDY-UHFFFAOYSA-N,"sweet, fruity, amber, powdery, musk","frozenset({'fruity', 'powdery', 'amber', 'musk', 'sweet'})",5
SML0148,23,1,CC(=O)C1=C2CCC(C2=CC(=C1)C(C)(C)C)(C)C,IKTHMQYJOWTSJO-UHFFFAOYSA-N,"animal, cedar, woody, musk","frozenset({'animal', 'woody', 'cedar', 'musk'})",4
SML0149,9,1,CC1C(C2=C(C1(C)C)C(=O)CCC2)(C)C,MIZGSAALSYARKU-UHFFFAOYSA-N,"spicy, clean, woody, musk","frozenset({'spicy', 'woody', 'clean', 'musk'})",4
SML0150,34,1,CC(=CCCC(=CC=O)C)C,WTEVQBCEXWBHNA-UHFFFAOYSA-N,"lemon, sweet, sharp","frozenset({'sharp', 'lemon', 'sweet'})",3
SML0151,12,1,C[C@H](CCC=C(C)C)CCO,QMVPMAAFGQKVCJ-SNVBAGLBSA-N,"rose, leafy, floral, oily","frozenset({'oily', 'floral', 'leafy', 'rose'})",4
SML0152,18,1,CC(=CCC/C(=C/C#N)/C)C,HLCSDJLATUNSSI-JXMROGBWSA-N,"fruity, green, lemon, sweet, metallic, sharp","frozenset({'fruity', 'sharp', 'green', 'lemon', 'sweet', 'metallic'})",6
SML0156,17,1,CC(=O)CCC1=CC=C(C=C1)O,NJGBTKGETPDVIK-UHFFFAOYSA-N,"fruity, sweet, ripe, berry, floral, jammy, raspberry, woody","frozenset({'ripe', 'fruity', 'jammy', 'floral', 'raspberry', 'berry', 'woody', 'sweet'})",8
SML0158,6,1,CCCCCCO,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,"fatty, fruity, winey, sweet, pungent, herbal, oily, green, ethereal, alcoholic","frozenset({'oily', 'fruity', 'herbal', 'ethereal', 'pungent', 'alcoholic', 'green', 'winey', 'fatty', 'sweet'})",10
