rank,taxid,pct_odorant,pct_background,odds_ratio,n_odorant,n_background,p,q,taxon
genus,69374,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Adenium
genus,24646,0.0,0.03514641083550829,0.0,0,54,1.0,1.0,Lycium
genus,46414,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Schefflera
genus,61137,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Kandelia
genus,14999,0.0,0.055323054092929716,0.0,0,85,1.0,1.0,Alisma
genus,85837,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Stephanotis
genus,69380,0.0,0.04425844327434377,0.0,0,68,1.0,1.0,Holarrhena
genus,457137,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Galeopsis
genus,13807,0.0,0.048814459493761515,0.0,0,75,1.0,1.0,Bazzania
genus,21610,0.24271844660194175,0.019525783797504605,12.458475263584752,1,30,0.07967150128164438,1.0,Echium
genus,1904978,0.0,0.04035328651484285,0.0,0,62,1.0,1.0,Biancaea
genus,31466,0.0,0.04686188111401105,0.0,0,72,1.0,1.0,Sphaerococcus
genus,141570,0.0,0.04100414597475967,0.0,0,63,1.0,1.0,Hunteria
genus,648091,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Picradeniopsis
genus,59634,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Gynochthodes
genus,4675,0.0,0.05467219463301289,0.0,0,84,1.0,1.0,Curculigo
genus,558782,0.0,0.030590394616090547,0.0,0,47,1.0,1.0,Acanthodendrilla
genus,51466,0.0,0.0741979784305175,0.0,0,114,1.0,1.0,Ornithogalum
genus,82236,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Lycoris
genus,47424,0.0,0.03970242705492603,0.0,0,61,1.0,1.0,Armillaria
genus,197385,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Erycibe
genus,520842,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Flemingia
genus,13637,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Platycladus
genus,176612,0.0,0.03254297299584101,0.0,0,50,1.0,1.0,Smallanthus
genus,43462,0.24271844660194175,0.018224064877670965,13.348540145985401,1,28,0.07472813593786198,1.0,Cinchona
genus,183558,0.0,0.027336097316506446,0.0,0,42,1.0,1.0,Cephalaria
genus,49149,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Lyonia
genus,4122,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Convolvulus
genus,1413811,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Laurenciella
genus,176578,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Schkuhria
genus,64583,0.0,0.029939535156173726,0.0,0,46,1.0,1.0,Upuna
genus,1811811,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Apiospora
genus,90645,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Bacopa
genus,182371,0.0,0.03840070813509239,0.0,0,59,1.0,1.0,Clinopodium
genus,4015,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Bursera
genus,470705,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Neopicrorhiza
genus,34448,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Marasmius
genus,4264,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Cynara
genus,48118,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Glehnia
genus,313966,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Laggera
genus,378905,0.0,0.03319383245575783,0.0,0,51,1.0,1.0,Leucas
genus,21634,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Lithospermum
genus,108422,0.0,0.04295672435451013,0.0,0,66,1.0,1.0,Sarcococca
genus,183097,0.0,0.03514641083550829,0.0,0,54,1.0,1.0,Wedelia
genus,45234,0.0,0.03774984867517557,0.0,0,58,1.0,1.0,Cordyceps
genus,183092,0.0,0.029939535156173726,0.0,0,46,1.0,1.0,Tridax
genus,1859940,0.0,0.04100414597475967,0.0,0,63,1.0,1.0,Paramyrothecium
genus,99295,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Breynia
genus,3606,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Parthenocissus
genus,13273,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Stellaria
genus,82022,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Honorius
genus,2593550,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Siliquariaspongia
genus,7601,0.0,0.051417897333428796,0.0,0,79,1.0,1.0,Asterias
genus,13420,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Chromolaena
genus,283402,0.0,0.05597391355284653,0.0,0,86,1.0,1.0,Oceanapia
genus,361056,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Anthogorgia
genus,35162,0.0,0.03319383245575783,0.0,0,51,1.0,1.0,Rhodomela
genus,132964,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Cinnamosma
genus,8285,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Pardachirus
genus,50505,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Sargentodoxa
genus,210333,0.0,0.12236157846436219,0.0,0,188,1.0,1.0,Picrasma
genus,42385,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Pseudocnus
genus,3801,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Ribes
genus,77180,0.0,0.0774522757301016,0.0,0,119,1.0,1.0,Erylus
genus,4711,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Calamus
genus,3450,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Aquilegia
genus,109218,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Cullen
genus,198794,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Vismia
genus,93758,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Corchorus
genus,889755,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Peroneutypa
genus,48233,0.7281553398058253,0.018224064877670965,40.24144254278728,3,28,8.073055636418177e-05,0.006947576703576349,Hippophae
genus,434658,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Ethulia
genus,72958,0.0,0.028637816236340086,0.0,0,44,1.0,1.0,Olearia
genus,43908,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Guarea
genus,142737,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Stellera
genus,78477,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Beesia
genus,39977,0.0,0.03774984867517557,0.0,0,58,1.0,1.0,Baeckea
genus,99049,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Eriocephalus
genus,1898724,0.0,0.029939535156173726,0.0,0,46,1.0,1.0,Microglossa
genus,16195,0.0,0.04686188111401105,0.0,0,72,1.0,1.0,Polygonatum
genus,89038,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Youngia
genus,626274,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Securiflustra
genus,362376,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Salpichroa
genus,63073,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Triphyophyllum
genus,6548,0.0,0.04946531895367833,0.0,0,76,1.0,1.0,Mytilus
genus,284475,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Ecteinascidia
genus,38880,0.0,0.05857735139251381,0.0,0,90,1.0,1.0,Botryococcus
genus,13414,0.0,0.054021335173096076,0.0,0,83,1.0,1.0,Chamaecyparis
genus,13582,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Knema
genus,595364,0.0,0.06508594599168202,0.0,0,100,1.0,1.0,Neopetrosia
genus,3877,0.0,0.0807065730296857,0.0,0,124,1.0,1.0,Medicago
genus,3370,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Metasequoia
genus,16107,0.0,0.03644812975534193,0.0,0,56,1.0,1.0,Hemerocallis
genus,13578,0.0,0.048814459493761515,0.0,0,75,1.0,1.0,Juncus
genus,3561,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Spinacia
genus,74096,0.0,0.03709898921525875,0.0,0,57,1.0,1.0,Bifurcaria
genus,2813331,0.0,0.054021335173096076,0.0,0,83,1.0,1.0,Ericaria
genus,109181,0.0,0.03774984867517557,0.0,0,58,1.0,1.0,Linckia
genus,1089415,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Microtropis
genus,1161115,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Suberea
genus,81055,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Wolfiporia
genus,138854,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Aristotelia
genus,72970,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Pteronia
genus,1336954,0.0,0.03905156759500921,0.0,0,60,1.0,1.0,Hamigera
genus,316902,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Triadica
genus,92920,0.0,0.03709898921525875,0.0,0,57,1.0,1.0,Silybum
genus,7684,0.0,0.1099952487259426,0.0,0,169,1.0,1.0,Holothuria
genus,78702,0.0,0.029288675696256906,0.0,0,45,1.0,1.0,Arundina
genus,78706,0.0,0.027986956776423266,0.0,0,43,1.0,1.0,Bletilla
genus,35973,0.24271844660194175,0.06638766491151565,3.6625399551548115,1,102,0.2411267703480983,1.0,Santalum
genus,184431,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Coprinopsis
genus,1336944,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Siphonodictyon
genus,2712775,0.24271844660194175,0.015620627038003683,15.573702351987023,1,24,0.06476180107249711,1.0,Ouret
genus,190522,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Siraitia
genus,516064,0.4854368932038835,0.012366329738419583,39.441335044929396,2,19,0.0014487206477114564,0.08831159615007754,Mosla
genus,1817,0.0,0.08331001086935298,0.0,0,128,1.0,1.0,Nocardia
genus,41912,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Helminthostachys
genus,694368,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Leucosceptrum
genus,105756,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Polyalthia
genus,124956,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Walsura
genus,2732715,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Dendroviguiera
genus,3633,0.4854368932038835,0.03449555137559147,14.136217211228717,2,53,0.009648802138689728,0.4705399176301024,Gossypium
genus,4235,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Lactuca
genus,13560,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Hernandia
genus,13196,0.0,0.05467219463301289,0.0,0,84,1.0,1.0,Peperomia
genus,3624,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Actinidia
genus,52817,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Allamanda
genus,1716,0.24271844660194175,0.022780081097088706,10.678345498783456,1,35,0.09191495403325338,1.0,Corynebacterium
genus,39988,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Dirca
genus,4391,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Eucommia
genus,4145,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Olea
genus,68776,0.0,0.06964196221109975,0.0,0,107,1.0,1.0,Cyathus
genus,3315,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Thuja
genus,43718,0.0,0.048814459493761515,0.0,0,75,1.0,1.0,Dodonaea
genus,53722,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Heliopsis
genus,121621,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Phyllosticta
genus,106719,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Ventilago
genus,121491,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Corticium
genus,3395,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Cycas
genus,56628,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Ochna
genus,1500051,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Jasminanthes
genus,43523,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Mussaenda
genus,43170,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Linaria
genus,1203,0.0,0.04100414597475967,0.0,0,63,1.0,1.0,Scytonema
genus,178546,0.0,0.03579727029542511,0.0,0,55,1.0,1.0,Niphates
genus,69451,0.24271844660194175,0.031241254076007367,7.785634630981346,1,48,0.12299284229922955,1.0,Cistus
genus,40441,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Fomes
genus,82426,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Helicteres
genus,132962,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Warburgia
genus,53878,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Euchresta
genus,66674,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Cochlospermum
genus,323322,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Garveia
genus,183031,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Greenmaniella
genus,745414,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Epipolasis
genus,43365,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Clitoria
genus,1427710,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Parasphaerasclera
genus,508970,0.0,0.027336097316506446,0.0,0,42,1.0,1.0,Guilandina
genus,1498958,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Leuconotis
genus,35076,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Patiria
genus,59732,0.24271844660194175,0.012366329738419583,19.672685363042643,1,19,0.052153157819173755,1.0,Chryseobacterium
genus,43850,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Schinus
genus,13716,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Tetraclinis
genus,105386,0.0,0.07549969735035114,0.0,0,116,1.0,1.0,Tithonia
genus,86986,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Chimarrhis
genus,43535,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Oldenlandia
genus,358842,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Saprosma
genus,231006,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Trichothecium
genus,46703,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Montipora
genus,59323,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Gymnadenia
genus,141751,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Pleione
genus,56514,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Anisopappus
genus,150781,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Astraeus
genus,206676,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Bohadschia
genus,123403,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Catha
genus,237127,0.0,0.052719616253262436,0.0,0,81,1.0,1.0,Stylissa
genus,60583,0.0,0.030590394616090547,0.0,0,47,1.0,1.0,Luidia
genus,38528,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Ptilonia
genus,194260,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Streblus
genus,180579,0.0,0.029288675696256906,0.0,0,45,1.0,1.0,Tubocapsicum
genus,71295,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Cadlina
genus,253178,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Darwinella
genus,71378,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Phyllidia
genus,2033683,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Cladolabes
genus,82283,0.24271844660194175,0.022780081097088706,10.678345498783456,1,35,0.09191495403325338,1.0,Centipeda
genus,296846,0.0,0.03319383245575783,0.0,0,51,1.0,1.0,Fissistigma
genus,77005,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Dictamnus
genus,21861,0.0,0.04230586489459331,0.0,0,65,1.0,1.0,Pogostemon
genus,3921,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Wisteria
genus,56489,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Thelephora
genus,211921,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Markhamia
genus,59981,0.0,0.03970242705492603,0.0,0,61,1.0,1.0,Myrsine
genus,1734043,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Corynandra
genus,44249,0.0,0.027986956776423266,0.0,0,43,1.0,1.0,Paenibacillus
genus,6109,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Anthopleura
genus,166981,0.0,0.08656430816893708,0.0,0,133,1.0,1.0,Montanoa
genus,59171,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Patrinia
genus,106709,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Scutia
genus,201016,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Lansium
genus,3028165,0.0,0.04556016219417741,0.0,0,70,1.0,1.0,Ticanto
genus,66635,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Larrea
genus,1965351,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Spinulum
genus,23809,0.0,0.07875399464993524,0.0,0,121,1.0,1.0,Ailanthus
genus,107825,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Polyspora
genus,2043137,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Neocussonia
genus,260324,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Stereospermum
genus,270,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Thermus
genus,68,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Lysobacter
genus,59044,0.0,0.03189211353592419,0.0,0,49,1.0,1.0,Anemarrhena
genus,19151,0.7281553398058253,0.016922345957837325,43.337502350949784,3,26,6.588736717053684e-05,0.006024576135655962,Eruca
genus,55650,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Astropecten
genus,52831,0.0,0.03644812975534193,0.0,0,56,1.0,1.0,Hoya
genus,38365,0.0,0.050116178413595155,0.0,0,77,1.0,1.0,Callophycus
genus,5626,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Grifola
genus,121493,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Oscarella
genus,156229,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Karenia
genus,91156,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Sinocrassula
genus,48385,1.4563106796116505,0.027986956776423266,52.78955206781991,6,43,4.476276296287416e-09,5.457326851223741e-07,Perilla
genus,360993,0.0,0.047512740573927875,0.0,0,73,1.0,1.0,Capnella
genus,23166,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Eriobotrya
genus,83716,0.0,0.04230586489459331,0.0,0,65,1.0,1.0,Grevillea
genus,3723,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Matthiola
genus,39176,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Prunella
genus,105497,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Waitzia
genus,66671,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Bixa
genus,46111,0.0,0.03579727029542511,0.0,0,55,1.0,1.0,Celosia
genus,155620,0.0,0.051417897333428796,0.0,0,79,1.0,1.0,Chisocheton
genus,1835,0.0,0.04360758381442695,0.0,0,67,1.0,1.0,Saccharopolyspora
genus,235741,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Meiogyne
genus,85238,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Picramnia
genus,162714,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Colophospermum
genus,43716,0.0,0.04686188111401105,0.0,0,72,1.0,1.0,Harrisonia
genus,41247,0.0,0.04035328651484285,0.0,0,62,1.0,1.0,Mycena
genus,40961,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Smyrnium
genus,76785,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Cliona
genus,182992,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Dimerostemma
genus,86549,0.0,0.05857735139251381,0.0,0,90,1.0,1.0,Erythropodium
genus,331077,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Acodontaster
genus,136936,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Archaster
genus,13394,0.24271844660194175,0.04100414597475967,5.9313327926466615,1,63,0.15753573464837398,1.0,Capparis
genus,89599,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Acalycigorgia
genus,97971,0.0,0.030590394616090547,0.0,0,47,1.0,1.0,Periconia
genus,283572,0.24271844660194175,0.09893063790735666,2.456956716609041,1,152,0.3363027619257537,1.0,Rhabdastrella
genus,41377,0.0,0.03970242705492603,0.0,0,61,1.0,1.0,Avicennia
genus,283593,0.0,0.08200829194951934,0.0,0,126,1.0,1.0,Luffariella
genus,25782,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Cleome
genus,186961,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Parasenecio
genus,180118,0.0,0.03254297299584101,0.0,0,50,1.0,1.0,Mammea
genus,34453,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Hebeloma
genus,74824,0.0,0.03319383245575783,0.0,0,51,1.0,1.0,Pachysandra
genus,13669,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Sarcandra
genus,86526,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Tubipora
genus,306910,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Cleistopholis
genus,313930,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Duhaldea
genus,4575,0.0,0.027986956776423266,0.0,0,43,1.0,1.0,Zea
genus,85782,0.0,0.08200829194951934,0.0,0,126,1.0,1.0,Acanthella
genus,1198,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Phormidium
genus,29909,0.0,0.04686188111401105,0.0,0,72,1.0,1.0,Tolypocladium
genus,126757,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Gomphocarpus
genus,25443,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Psychotria
genus,204383,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Gorgonia
genus,62113,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Piscidia
genus,2135803,0.24271844660194175,0.012366329738419583,19.672685363042643,1,19,0.052153157819173755,1.0,Lanxangia
genus,89477,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Austrotaxus
genus,110564,0.0,0.04100414597475967,0.0,0,63,1.0,1.0,Clonostachys
genus,316724,0.0,0.03384469191567465,0.0,0,52,1.0,1.0,Neoboutonia
genus,197265,0.0,0.024081800016922346,0.0,0,37,1.0,1.0,Hoodia
genus,4314,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Dichapetalum
genus,43198,0.24271844660194175,0.018224064877670965,13.348540145985401,1,28,0.07472813593786198,1.0,Launaea
genus,434625,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Bothriocline
genus,248335,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Mylia
genus,41955,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Amanita
genus,13699,0.7281553398058253,0.029939535156173726,24.49192090996067,3,46,0.00031928915975408295,0.024585265301064387,Styrax
genus,105591,0.0,0.04490930273426059,0.0,0,69,1.0,1.0,Symploca
genus,53586,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Silphium
genus,47817,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Lachnum
genus,295246,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Calyx
genus,64630,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Mariannaea
genus,4836,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Phycomyces
genus,40443,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Gloeophyllum
genus,63482,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Pergularia
genus,66379,0.0,0.05597391355284653,0.0,0,86,1.0,1.0,Broussonetia
genus,100502,0.0,0.04360758381442695,0.0,0,67,1.0,1.0,Ophiopogon
genus,165212,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Cryptolepis
genus,2954103,0.0,0.031241254076007367,0.0,0,48,1.0,1.0,Gongronemopsis
genus,237137,0.0,0.03579727029542511,0.0,0,55,1.0,1.0,Myrmekioderma
genus,289408,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Smenospongia
genus,25227,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Ixora
genus,16921,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Camptotheca
genus,68526,0.0,0.03579727029542511,0.0,0,55,1.0,1.0,Aegle
genus,97152,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Notheia
genus,1237196,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Cleistochlamys
genus,119950,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Eugenia
genus,362350,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Eriolarynx
genus,13338,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Apocynum
genus,72191,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Roemeria
genus,232804,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Hylaeus
genus,28832,0.0,0.04490930273426059,0.0,0,69,1.0,1.0,Cucumaria
genus,3321,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Cedrus
genus,562744,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Synoicum
genus,259619,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Philinopsis
genus,2771339,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Carpodesmia
genus,159416,0.0,0.03644812975534193,0.0,0,56,1.0,1.0,Clavelina
genus,1847,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Pseudonocardia
genus,53714,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Acmella
genus,71038,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Chrysothamnus
genus,279629,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Chelonaplysilla
genus,470589,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Palisada
genus,20025,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Acalypha
genus,4046,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Coriandrum
genus,50180,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Dacrycarpus
genus,43070,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Eryngium
genus,112832,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Galphimia
genus,82156,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Parinari
genus,283574,0.0,0.04035328651484285,0.0,0,62,1.0,1.0,Melophlus
genus,328235,0.0,0.048814459493761515,0.0,0,75,1.0,1.0,Subergorgia
genus,459968,0.0,0.030590394616090547,0.0,0,47,1.0,1.0,Cribrochalina
genus,1162778,0.0,0.06248250815201473,0.0,0,96,1.0,1.0,Dactylospongia
genus,13823,0.24271844660194175,0.012366329738419583,19.672685363042643,1,19,0.052153157819173755,1.0,Lygodium
genus,283496,0.0,0.030590394616090547,0.0,0,47,1.0,1.0,Iotrochota
genus,1279,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Staphylococcus
genus,38530,0.0,0.03774984867517557,0.0,0,58,1.0,1.0,Delisea
genus,68863,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Gratiola
genus,45244,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Emericellopsis
genus,68750,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Albatrellus
genus,61891,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Cyclanthera
genus,50,0.24271844660194175,0.028637816236340086,8.493640787436409,1,44,0.11354514368829856,1.0,Chondromyces
genus,209794,0.0,0.030590394616090547,0.0,0,47,1.0,1.0,Marsupella
genus,113200,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Evolvulus
