cluster,n,tag,obs,tag_total,exp,obs_exp,p,fdr
2,119,chemical,0,6,1.296,0.0,1.0,1.0
2,119,cherry,1,15,3.24,0.309,0.9753555418480742,1.0
2,119,chicken,2,12,2.592,0.772,0.7708711261073662,1.0
2,119,lemon,4,12,2.592,1.543,0.24780867933488834,1.0
2,119,metallic,5,26,5.615,0.89,0.6956805412800792,1.0
2,119,onion,4,29,6.263,0.639,0.9059396140275234,1.0
2,119,garlic,3,18,3.887,0.772,0.7844293181752764,1.0
2,119,horseradish,1,5,1.08,0.926,0.7052349311544963,1.0
2,119,sulfurous,5,45,9.719,0.514,0.9819876415072514,1.0
2,119,estery,4,13,2.808,1.425,0.30180906064323554,1.0
2,119,jasmine,2,13,2.808,0.712,0.8096115491675215,1.0
2,119,peach,5,16,3.456,1.447,0.2496080994861755,1.0
2,119,alliaceous,2,15,3.24,0.617,0.8701154514146112,1.0
2,119,grapefruit,2,10,2.16,0.926,0.6728736834631432,1.0
2,119,ozone,1,5,1.08,0.926,0.7052349311544963,1.0
2,119,anise,0,6,1.296,0.0,1.0,1.0
2,119,cooked,0,6,1.296,0.0,1.0,1.0
2,119,amber,1,8,1.728,0.579,0.8592286175491932,1.0
2,119,leafy,2,13,2.808,0.712,0.8096115491675215,1.0
2,119,jammy,1,6,1.296,0.772,0.7694786000054393,1.0
2,119,raspberry,0,7,1.512,0.0,1.0,1.0
2,119,berry,5,21,4.535,1.102,0.4881290019956144,1.0
2,119,gasoline,0,5,1.08,0.0,1.0,1.0
2,119,plum,2,11,2.376,0.842,0.7255133124573543,1.0
2,119,cabbage,0,8,1.728,0.0,1.0,1.0
2,119,rum,1,7,1.512,0.661,0.8198126304629674,1.0
2,119,weedy,1,5,1.08,0.926,0.7052349311544963,1.0
2,119,aromatic,1,5,1.08,0.926,0.7052349311544963,1.0
2,119,strawberry,2,12,2.592,0.772,0.7708711261073662,1.0
3,101,floral,49,153,28.045,1.747,6.344069451031772e-07,5.214825088748116e-05
3,101,balsamic,17,38,6.966,2.441,8.641887045830672e-05,0.0037387532377225327
3,101,plum,7,11,2.016,3.472,0.0010019737615299174,0.024958255514472488
3,101,hyacinth,5,7,1.283,3.897,0.0029171455386852946,0.053793214159470686
3,101,sweet,57,244,44.726,1.274,0.004622568073207838,0.07070792508891881
3,101,honey,7,15,2.75,2.546,0.010201563476652235,0.11979550254011624
3,101,cherry,7,15,2.75,2.546,0.010201563476652235,0.11979550254011624
