sml,group,in_I,in_II,rate_I,rate_II,MolWt,LogP,WaterAff,TPSA,HBD,HBA,AromaticRings,RotBonds,RingCount,FracCSP3,Heteroatoms,OxygenAtoms,Tb,VP,carboxylic acid,ester,aldehyde,ketone,alcohol,ether,aromatic ring,amine,sulfur
SML0609,Class I only,True,False,0.03225806451612903,0.008086253369272238,302.41400000000004,3.0598000000000023,-3.0598000000000023,54.370000000000005,1,3,0,1,4,0.7894736842105263,3,3,910.4000000000001,-9.439542440181864,0,0,0,1,1,0,0,0,0
SML0610,Class I only,True,False,0.06451612903225806,0.013477088948787063,288.431,4.167300000000004,-4.167300000000004,34.14,0,2,0,0,4,0.8947368421052632,2,2,809.4100000000001,-7.882499743515522,0,0,0,1,0,0,0,0,0
SML0611,Class I only,True,False,0.016129032258064516,0.0,189.167,-0.5594999999999994,0.5594999999999994,103.7,3,3,0,5,0,0.5714285714285714,6,5,754.3799999999999,-7.034058713734862,1,0,0,0,0,0,0,0,0
SML0612,Class I only,True,False,0.03225806451612903,0.008086253369272238,342.297,-5.5545999999999935,5.5545999999999935,197.36999999999998,8,11,0,8,1,0.9166666666666666,11,11,1308.74,-15.581065242341179,0,0,1,0,1,1,0,0,0
SML0613,shared,True,True,0.2903225806451613,0.03234501347708895,1060.2279999999994,-3.9884000000000217,3.9884000000000217,418.77999999999986,12,13,2,27,5,0.54,26,11,,,1,0,0,0,1,0,1,1,0
SML0614,shared,True,True,0.04838709677419355,0.018867924528301886,98.105,0.011419999999999875,-0.011419999999999875,48.65,2,1,1,0,1,0.25,3,1,480.13,-2.805729576585211,0,0,0,0,0,0,1,0,0
SML0615,Class I only,True,False,0.03225806451612903,0.013477088948787063,271.248,3.203300000000002,-3.203300000000002,92.22000000000001,4,4,3,1,3,0.0,5,5,969.97,-10.357980240364194,0,0,0,0,1,0,1,0,0
SML0616,Class I only,True,False,0.04838709677419355,0.005390835579514825,75.06700000000001,-0.9702999999999999,0.9702999999999999,63.31999999999999,2,2,0,1,0,0.5,3,2,463.4,-2.5477899358759535,1,0,0,0,0,0,0,1,0
SML0617,Class I only,True,False,0.016129032258064516,0.0,146.09799999999998,-0.49509999999999993,0.49509999999999993,91.67,2,3,0,4,0,0.4,5,5,658.89,-5.561813866674078,1,0,0,1,0,0,0,0,0
SML0618,Class I only,True,False,0.03225806451612903,0.013477088948787063,60.05599999999999,-0.9762,0.9762,69.11,2,1,0,0,0,0.0,3,1,421.40999999999997,-1.9003968986146447,0,0,0,0,0,0,0,0,0
SML0619,shared,True,True,0.14516129032258066,0.0431266846361186,141.17399999999998,-0.7282000000000002,0.7282000000000002,74.92999999999999,3,3,1,3,1,0.5,4,1,626.65,-5.06474429007716,0,0,0,0,1,0,1,1,0
SML0620,shared,True,True,0.20967741935483872,0.10242587601078167,167.12800000000001,-1.4783000000000008,1.4783000000000008,120.41999999999999,4,4,2,0,2,0.0,7,2,770.4100000000001,-7.281205900857961,0,0,0,0,0,0,1,1,0
SML0621,Class I only,True,False,0.016129032258064516,0.005390835579514825,85.106,-0.10360000000000008,0.10360000000000008,29.1,1,1,0,0,1,0.75,2,1,427.43999999999994,-1.993366177364006,0,0,0,0,0,0,0,0,0
SML0622,Class I only,True,False,0.016129032258064516,0.005390835579514825,288.43100000000004,3.8792000000000035,-3.8792000000000035,37.3,1,2,0,0,4,0.8421052631578947,2,2,837.9100000000001,-8.321906782380664,0,0,0,1,1,0,0,0,0
SML0623,Class I only,True,False,0.08064516129032258,0.005390835579514825,288.387,2.5800000000000023,-2.5800000000000023,60.69,3,3,1,0,4,0.6666666666666666,3,3,923.0699999999999,-9.63488585009138,0,0,0,0,1,0,1,0,0
SML0624,shared,True,True,0.24193548387096775,0.029649595687331536,372.41700000000003,3.2087000000000026,-3.2087000000000026,93.06000000000002,2,6,2,10,2,0.3333333333333333,6,6,1057.22,-11.703182490925023,0,0,0,1,1,1,1,0,0
SML0625,Class I only,True,False,0.016129032258064516,0.0,264.28099999999995,0.06400000000000056,-0.06400000000000056,109.49,3,3,1,7,1,0.3076923076923077,6,4,899.23,-9.267325716528402,1,0,0,0,0,0,1,0,0
SML0627,shared,True,True,0.03225806451612903,0.018867924528301886,327.553,5.356400000000005,-5.356400000000005,49.33,2,2,0,18,0,0.95,3,2,853.4199999999998,-8.561036718268323,0,0,0,0,1,0,0,0,0
SML0628,Class I only,True,False,0.04838709677419355,0.013477088948787063,286.41499999999996,4.087400000000003,-4.087400000000003,34.14,0,2,0,0,4,0.7894736842105263,2,2,818.22,-8.01833048079278,0,0,0,1,0,0,0,0,0
SML0629,shared,True,True,0.03225806451612903,0.018867924528301886,299.499,4.576200000000004,-4.576200000000004,49.33,2,2,0,16,0,0.9444444444444444,3,2,807.6599999999999,-7.855518609550116,0,0,0,0,1,0,0,0,0
SML0631,Class I only,True,False,0.016129032258064516,0.005390835579514825,288.212,-3.1536999999999984,3.1536999999999984,162.08,5,7,1,3,2,0.5,10,8,1099.39,-12.35335073053706,1,0,0,0,1,1,1,0,0
SML0634,Class I only,True,False,0.03225806451612903,0.013477088948787063,296.45099999999996,5.095700000000004,-5.095700000000004,49.83,1,2,0,14,1,0.8333333333333334,3,3,790.1300000000001,-7.5852447361709645,1,0,0,0,0,1,0,0,0
SML0635,shared,True,True,0.3064516129032258,0.05121293800539083,300.44200000000006,5.602600000000005,-5.602600000000005,37.3,1,1,0,5,1,0.45,2,2,848.02,-8.477780647746508,1,0,0,0,0,0,0,0,0
SML0636,Class I only,True,False,0.12903225806451613,0.008086253369272238,253.254,0.5325999999999995,-0.5325999999999995,95.86,3,4,1,5,1,0.3333333333333333,6,5,857.97,-8.631187666578374,1,0,0,0,1,1,1,0,0
SML0638,shared,True,True,0.06451612903225806,0.0215633423180593,187.28699999999995,-0.1588999999999986,0.1588999999999986,67.15,3,3,0,8,0,0.8888888888888888,4,1,632.26,-5.151238096674825,0,0,0,0,0,0,0,1,0
SML0639,Class I only,True,False,0.016129032258064516,0.0026954177897574125,90.07799999999999,-1.4615,1.4615,57.53,2,3,0,2,0,0.6666666666666666,3,3,500.82,-3.1247236690104656,0,0,1,0,1,0,0,0,0
SML0640,Class I only,True,False,0.06451612903225806,0.005390835579514825,188.231,-1.157999999999998,1.157999999999998,127.72,4,3,0,6,0,0.7142857142857143,6,2,798.98,-7.721692185081717,1,0,0,0,0,0,0,1,0
SML0641,shared,True,True,0.016129032258064516,0.02425876010781671,187.28699999999998,-0.1588999999999986,0.1588999999999986,67.15,3,3,0,8,0,0.8888888888888888,4,1,632.26,-5.151238096674825,0,0,0,0,0,0,0,1,0
SML0643,Class I only,True,False,0.016129032258064516,0.0026954177897574125,104.10900000000001,-1.6429999999999998,1.6429999999999998,89.33999999999999,3,3,0,2,0,0.6666666666666666,4,2,558.37,-4.0120175317013045,1,0,0,0,0,0,0,1,0
SML0644,Class I only,True,False,0.03225806451612903,0.005390835579514825,202.25799999999998,-0.9451999999999972,0.9451999999999972,104.94,3,3,0,5,0,0.75,6,2,761.77,-7.147996188023052,1,0,0,0,0,0,0,1,0
SML0647,Class I only,True,False,0.016129032258064516,0.01078167115902965,130.191,-0.13859999999999972,0.13859999999999972,55.120000000000005,2,2,0,4,0,0.8333333333333334,3,1,513.45,-3.3194503672864926,0,0,0,0,0,0,0,1,0
SML0648,Class I only,True,False,0.08064516129032258,0.013477088948787063,205.34799999999993,2.1858,-2.1858,43.09,1,3,0,5,1,0.875,4,1,619.98,-4.9619076251918806,0,0,0,0,0,0,0,0,1
SML0649,shared,True,True,0.016129032258064516,0.0215633423180593,111.14800000000001,-0.08910000000000007,0.08910000000000007,54.7,2,2,1,2,1,0.4,3,0,512.03,-3.2975571042974217,0,0,0,0,0,0,1,1,0
SML0651,shared,True,True,0.016129032258064516,0.0215633423180593,183.20699999999997,0.39289999999999986,-0.39289999999999986,75.71000000000001,3,4,1,3,1,0.3333333333333333,4,3,704.49,-6.264865128858306,0,0,0,0,1,1,1,1,0
SML0652,Class II only,False,True,0.0,0.03234501347708895,278.308,3.7703200000000034,-3.7703200000000034,86.28,0,4,1,2,2,0.5714285714285714,6,4,872.75,-8.859062615154754,0,0,0,0,0,0,1,1,0
SML0653,Class II only,False,True,0.0,0.0215633423180593,268.269,3.1175200000000025,-3.1175200000000025,95.51,0,5,1,3,1,0.5,7,5,843.6299999999999,-8.410096545970436,0,0,0,0,0,1,1,1,0
SML0654,shared,True,True,0.03225806451612903,0.03504043126684636,264.40899999999993,4.6585000000000045,-4.6585000000000045,26.3,0,2,0,6,1,0.7058823529411765,2,2,664.51,-5.648461851180117,0,1,0,0,0,1,0,0,0
SML0655,shared,True,True,0.016129032258064516,0.018867924528301886,158.285,2.9737000000000022,-2.9737000000000022,20.23,1,1,0,5,0,1.0,1,1,516.91,-3.3727959235838028,0,0,0,0,1,0,0,0,0
SML0656,Class II only,False,True,0.0,0.02425876010781671,268.397,3.7256000000000027,-3.7256000000000027,35.53,0,3,0,7,1,0.8125,3,3,652.99,-5.470848900733576,0,1,0,0,0,1,0,0,0
SML0657,shared,True,True,0.08064516129032258,0.30727762803234504,244.37799999999996,4.4025200000000035,-4.4025200000000035,17.07,0,1,1,1,2,0.5882352941176471,1,1,681.9300000000001,-5.917039767567162,0,0,0,1,0,0,1,0,0
SML0658,shared,True,True,0.12903225806451613,0.3261455525606469,258.405,4.864520000000005,-4.864520000000005,17.07,0,1,1,2,2,0.6111111111111112,1,1,704.13,-6.259314724156851,0,0,0,1,0,0,1,0,0
SML0659,Class II only,False,True,0.0,0.016172506738544475,234.38299999999995,4.326500000000004,-4.326500000000004,12.53,0,1,0,0,3,0.875,1,1,621.8899999999999,-4.991355605691261,0,0,0,0,0,1,0,0,0
SML0660,shared,True,True,0.41935483870967744,0.16442048517520216,362.37800000000016,1.1685999999999999,-1.1685999999999999,94.59,1,7,0,2,5,0.5789473684210527,7,7,927.3700000000001,-9.701182350692088,0,1,0,0,1,1,0,0,0
SML0661,Class II only,False,True,0.0,0.018867924528301886,254.4139999999999,5.004600000000005,-5.004600000000005,26.3,0,2,0,0,1,0.9375,2,2,686.55,-5.988269961235826,0,1,0,0,0,1,0,0,0
SML0662,Class II only,False,True,0.0,0.0215633423180593,222.37199999999996,4.806500000000004,-4.806500000000004,17.07,0,1,0,0,1,0.8,1,1,672.4299999999998,-5.770570754612112,0,0,0,1,0,0,0,0,0
SML0663,shared,True,True,0.11290322580645161,0.03504043126684636,256.3859999999999,3.850900000000003,-3.850900000000003,35.53,0,3,0,0,1,0.9333333333333333,3,3,690.6199999999999,-6.051020369943934,0,1,0,0,0,1,0,0,0
SML0664,Class II only,False,True,0.0,0.016172506738544475,236.39899999999994,5.196600000000005,-5.196600000000005,17.07,0,1,0,0,1,0.8125,1,1,699.5799999999999,-6.189163775846801,0,0,0,1,0,0,0,0,0
SML0666,shared,True,True,0.27419354838709675,0.0431266846361186,256.3419999999999,2.987400000000002,-2.987400000000002,52.6,0,4,0,0,1,0.8571428571428571,4,4,686.1999999999999,-5.9828737344427445,0,1,0,0,0,1,0,0,0
SML0667,Class II only,False,True,0.0,0.0215633423180593,256.3859999999999,3.850900000000003,-3.850900000000003,35.53,0,3,0,0,1,0.9333333333333333,3,3,690.6199999999999,-6.051020369943934,0,1,0,0,0,1,0,0,0
SML0668,Class II only,False,True,0.0,0.016172506738544475,238.37099999999992,4.246400000000004,-4.246400000000004,26.3,0,2,0,0,1,0.8,2,2,649.6199999999999,-5.418890945611625,0,1,0,0,0,1,0,0,0
SML0670,Class II only,False,True,0.0,0.0215633423180593,256.3859999999999,3.850900000000003,-3.850900000000003,35.53,0,3,0,0,1,0.9333333333333333,3,3,690.6199999999999,-6.051020369943934,0,1,0,0,0,1,0,0,0
SML0671,shared,True,True,0.016129032258064516,0.018867924528301886,156.269,2.7497000000000016,-2.7497000000000016,20.23,1,1,0,5,0,0.8,1,1,513.5899999999999,-3.3216088580037235,0,0,0,0,1,0,0,0,0
SML0672,shared,True,True,0.04838709677419355,0.026954177897574125,226.31599999999995,2.725100000000001,-2.725100000000001,43.370000000000005,0,3,0,6,1,0.8461538461538461,3,3,633.69,-5.173285537572269,0,1,0,1,0,1,0,0,0
SML0673,Class II only,False,True,0.0,0.018867924528301886,154.253,2.6698000000000017,-2.6698000000000017,20.23,1,1,0,5,0,0.6,1,1,510.59000000000003,-3.2753554854916054,0,0,0,0,1,0,0,0,0
SML0674,Class II only,False,True,0.0,0.018867924528301886,170.296,3.117800000000002,-3.117800000000002,20.23,1,1,0,3,1,1.0,1,1,559.78,-4.033756616782001,0,0,0,0,1,0,0,0,0
SML0675,Class II only,False,True,0.0,0.02425876010781671,189.30200000000002,3.6213000000000024,-3.6213000000000024,12.89,0,1,1,1,2,0.6153846153846154,1,0,587.63,-4.463142091602851,0,0,0,0,0,0,1,0,0
SML0676,shared,True,True,0.016129032258064516,0.05929919137466307,178.27499999999998,2.637700000000001,-2.637700000000001,20.23,1,1,1,5,1,0.5,1,1,592.5799999999999,-4.539460156247848,0,0,0,0,1,0,1,0,0
SML0677,shared,True,True,0.03225806451612903,0.04582210242587601,148.20499999999998,2.2081999999999997,-2.2081999999999997,17.07,0,1,1,3,1,0.3,1,1,508.95,-3.2500703085183114,0,0,0,1,0,0,1,0,0
SML0678,shared,True,True,0.016129032258064516,0.016172506738544475,158.285,2.9737000000000022,-2.9737000000000022,20.23,1,1,0,5,0,1.0,1,1,516.91,-3.3727959235838028,0,0,0,0,1,0,0,0,0
SML0679,Class II only,False,True,0.0,0.018867924528301886,158.285,2.831200000000002,-2.831200000000002,20.23,1,1,0,6,0,1.0,1,1,519.7,-3.4158115600200767,0,0,0,0,1,0,0,0,0
SML0680,Class II only,False,True,0.0,0.02425876010781671,197.32199999999997,2.9693000000000014,-2.9693000000000014,20.310000000000002,0,1,0,7,1,0.9166666666666666,2,1,570.0999999999999,-4.192868218223693,0,0,0,0,0,0,0,0,0
SML0681,shared,True,True,0.03225806451612903,0.018867924528301886,206.285,2.8184000000000013,-2.8184000000000013,26.3,0,2,1,3,1,0.46153846153846156,2,2,578.71,-4.325615397333481,0,1,0,0,0,1,1,0,0
SML0682,shared,True,True,0.016129032258064516,0.10242587601078167,170.21099999999998,3.0424000000000015,-3.0424000000000015,17.07,0,1,2,1,2,0.08333333333333333,1,1,578.6700000000001,-4.324998685699986,0,0,0,1,0,0,1,0,0
SML0683,shared,True,True,0.04838709677419355,0.0646900269541779,178.27499999999995,2.637700000000001,-2.637700000000001,20.23,1,1,1,5,1,0.5,1,1,592.5799999999999,-4.539460156247848,0,0,0,0,1,0,1,0,0
SML0684,Class II only,False,True,0.0,0.018867924528301886,165.28,3.8167800000000023,-3.8167800000000023,23.79,0,1,0,7,0,0.7272727272727273,1,0,557.52,-3.998912409489537,0,0,0,0,0,0,0,0,0
SML0686,Class II only,False,True,0.0,0.0215633423180593,168.28,2.893800000000002,-2.893800000000002,20.23,1,1,0,2,1,0.8181818181818182,1,1,570.27,-4.195489242666048,0,0,0,0,1,0,0,0,0
SML0687,shared,True,True,0.04838709677419355,0.029649595687331536,184.27899999999997,3.052500000000002,-3.052500000000002,26.3,0,2,0,5,1,0.9090909090909091,2,2,520.51,-3.428299970598348,0,1,0,0,0,1,0,0,0
SML0688,shared,True,True,0.016129032258064516,0.018867924528301886,153.269,3.3624800000000024,-3.3624800000000024,23.79,0,1,0,5,0,0.9,1,0,529.5999999999999,-3.5684476893100707,0,0,0,0,0,0,0,0,0
SML0689,Class II only,False,True,0.0,0.02425876010781671,128.215,2.1152,-2.1152,20.23,1,1,0,5,0,0.75,1,1,478.97999999999996,-2.787999117122231,0,0,0,0,1,0,0,0,0
SML0690,Class II only,False,True,0.0,0.02425876010781671,142.24200000000002,2.5053000000000005,-2.5053000000000005,20.23,1,1,0,6,0,0.7777777777777778,1,1,501.86,-3.140758171481334,0,0,0,0,1,0,0,0,0
SML0691,shared,True,True,0.016129032258064516,0.0215633423180593,168.27999999999997,3.0599000000000016,-3.0599000000000016,20.23,1,1,0,5,0,0.6363636363636364,1,1,540.95,-3.7434396153142617,0,0,0,0,1,0,0,0,0
SML0692,Class II only,False,True,0.0,0.04851752021563342,164.24800000000002,2.6541000000000006,-2.6541000000000006,9.23,0,1,1,4,1,0.45454545454545453,1,1,499.94,-3.1111560130735776,0,0,0,0,0,1,1,0,0
SML0693,Class II only,False,True,0.0,0.02425876010781671,151.253,3.282580000000002,-3.282580000000002,23.79,0,1,0,4,0,0.7,1,0,534.0799999999999,-3.637519392261505,0,0,0,0,0,0,0,0,0
SML0694,Class II only,False,True,0.0,0.0215633423180593,167.296,3.8966800000000035,-3.8966800000000035,23.79,0,1,0,7,0,0.9090909090909091,1,0,552.9200000000001,-3.9279905716376207,0,0,0,0,0,0,0,0,0
SML0695,shared,True,True,0.016129032258064516,0.016172506738544475,178.231,2.3858000000000006,-2.3858000000000006,26.3,0,2,1,3,1,0.36363636363636365,2,2,535.74,-3.663112925051545,0,1,0,0,0,1,1,0,0
SML0696,shared,True,True,0.03225806451612903,0.0215633423180593,206.285,2.8184000000000013,-2.8184000000000013,26.3,0,2,1,5,1,0.46153846153846156,2,2,581.5,-4.368631033769751,0,1,0,0,0,1,1,0,0
SML0697,shared,True,True,0.03225806451612903,0.0215633423180593,128.215,2.1152,-2.1152,20.23,1,1,0,6,0,0.75,1,1,471.5,-2.6726740416586776,0,0,0,0,1,0,0,0,0
SML0698,shared,True,True,0.08064516129032258,0.08355795148247978,164.24799999999996,3.022100000000002,-3.022100000000002,17.07,0,1,0,3,1,0.5454545454545454,1,1,552.3299999999999,-3.9188940750435686,0,0,0,1,0,0,0,0,0
SML0699,shared,True,True,0.016129032258064516,0.018867924528301886,156.269,2.8954000000000018,-2.8954000000000018,20.23,1,1,0,8,0,0.8,1,1,517.26,-3.3781921503768846,0,0,0,0,1,0,0,0,0
SML0700,shared,True,True,0.03225806451612903,0.05121293800539083,180.20299999999997,1.8719,-1.8719,35.53,0,3,1,3,1,0.3,3,3,540.7,-3.7395851676049183,0,1,0,0,0,1,1,0,0
SML0701,shared,True,True,0.25806451612903225,0.07008086253369272,264.409,4.967100000000005,-4.967100000000005,26.3,0,2,0,8,0,0.5882352941176471,2,2,648.31,-5.398693639614668,0,1,0,0,0,1,0,0,0
SML0702,shared,True,True,0.016129032258064516,0.0215633423180593,164.248,2.390100000000001,-2.390100000000001,20.23,1,1,1,3,1,0.45454545454545453,1,1,566.91,-4.143685465452473,0,0,0,0,1,0,1,0,0
SML0704,Class II only,False,True,0.0,0.026954177897574125,168.27999999999997,3.3260000000000023,-3.3260000000000023,17.07,0,1,0,5,1,0.9090909090909091,1,1,534.3799999999999,-3.642144729512716,0,0,0,1,0,0,0,0,0
SML0705,Class II only,False,True,0.0,0.018867924528301886,158.285,3.117800000000002,-3.117800000000002,20.23,1,1,0,6,0,1.0,1,1,517.3499999999999,-3.3795797515522468,0,0,0,0,1,0,0,0,0
SML0706,shared,True,True,0.04838709677419355,0.02425876010781671,178.231,2.5299000000000005,-2.5299000000000005,26.3,0,2,1,4,1,0.36363636363636365,2,2,536.1800000000001,-3.66989675301999,0,1,0,0,0,1,1,0,0
SML0707,shared,True,True,0.03225806451612903,0.03234501347708895,192.30199999999996,3.6582000000000026,-3.6582000000000026,17.07,0,1,0,4,1,0.6153846153846154,1,1,573.43,-4.244209461712147,0,0,1,0,0,0,0,0,0
SML0708,Class II only,False,True,0.0,0.02425876010781671,154.253,2.935900000000001,-2.935900000000001,17.07,0,1,0,4,1,0.9,1,1,511.49999999999994,-3.2893856751536124,0,0,0,1,0,0,0,0,0
SML0709,shared,True,True,0.04838709677419355,0.016172506738544475,170.25199999999998,2.518300000000001,-2.518300000000001,26.3,0,2,0,4,1,0.9,2,2,488.69,-2.9377058661531272,0,1,0,0,0,1,0,0,0
SML0710,shared,True,True,0.04838709677419355,0.03773584905660377,164.204,2.1398,-2.1398,26.3,0,2,1,3,1,0.3,2,2,513.3,-3.3171376986608854,0,1,0,0,0,1,1,0,0
SML0711,shared,True,True,0.016129032258064516,0.0862533692722372,135.20999999999998,1.7488000000000001,-1.7488000000000001,26.02,1,1,1,2,1,0.3333333333333333,1,0,504.28999999999996,-3.178223403216151,0,0,0,0,0,0,1,1,0
SML0712,shared,True,True,0.016129032258064516,0.0215633423180593,226.35999999999996,4.222800000000004,-4.222800000000004,26.3,0,2,0,8,1,0.9285714285714286,2,2,589.1500000000001,-4.48657713367566,0,1,0,0,0,1,0,0,0
SML0713,shared,True,True,0.03225806451612903,0.029649595687331536,196.29,3.218600000000002,-3.218600000000002,26.3,0,2,0,6,1,0.75,2,2,542.55,-3.768108080654057,0,1,0,0,0,1,0,0,0
SML0714,Class II only,False,True,0.0,0.02425876010781671,165.28,3.816780000000003,-3.816780000000003,23.79,0,1,0,7,0,0.7272727272727273,1,0,557.52,-3.998912409489537,0,0,0,0,0,0,0,0,0
SML0716,shared,True,True,0.016129032258064516,0.016172506738544475,158.285,3.117800000000002,-3.117800000000002,20.23,1,1,0,7,0,1.0,1,1,520.14,-3.42259538798852,0,0,0,0,1,0,0,0,0
SML0717,Class II only,False,True,0.0,0.026954177897574125,182.30699999999996,3.7161000000000026,-3.7161000000000026,17.07,0,1,0,6,1,0.9166666666666666,1,1,557.26,-3.99490378387182,0,0,0,1,0,0,0,0,0
SML0718,shared,True,True,0.06451612903225806,0.026954177897574125,198.30599999999995,2.974500000000001,-2.974500000000001,26.3,0,2,0,8,0,0.75,2,2,548.84,-3.8650859850211368,0,0,1,0,0,1,0,0,0
SML0719,Class II only,False,True,0.0,0.03773584905660377,131.17799999999997,2.4763199999999994,-2.4763199999999994,15.79,1,0,2,0,2,0.1111111111111111,1,0,501.28000000000003,-3.1318158527956586,0,0,0,0,0,0,1,0,0
SML0720,Class II only,False,True,0.0,0.016172506738544475,156.22499999999997,2.2739000000000003,-2.2739000000000003,26.3,0,2,0,0,1,0.8888888888888888,2,2,496.49999999999994,-3.0581188125930114,0,1,0,0,0,1,0,0,0
SML0721,shared,True,True,0.03225806451612903,0.05121293800539083,129.16199999999995,2.2233800000000006,-2.2233800000000006,23.79,0,1,1,1,1,0.0,1,0,538.44,-3.704740960312454,0,0,0,0,0,0,1,0,0
SML0722,shared,True,True,0.03225806451612903,0.03504043126684636,181.32299999999998,4.430880000000004,-4.430880000000004,23.79,0,1,0,9,0,0.9166666666666666,1,0,576.24,-4.2875334539651675,0,0,0,0,0,0,0,0,0
SML0723,shared,True,True,0.016129032258064516,0.0215633423180593,208.257,2.2646000000000006,-2.2646000000000006,35.53,0,3,1,5,1,0.4166666666666667,3,3,581.04,-4.3615388499845595,0,1,0,0,0,1,1,0,0
SML0724,Class II only,False,True,0.0,0.016172506738544475,131.178,2.4763199999999994,-2.4763199999999994,15.79,1,0,2,0,2,0.1111111111111111,1,0,501.28000000000003,-3.1318158527956586,0,0,0,0,0,0,1,0,0
SML0726,shared,True,True,0.12903225806451613,0.05929919137466307,180.203,1.7583,-1.7583,35.53,0,3,1,3,1,0.3,3,3,540.7,-3.7395851676049183,0,1,0,0,0,1,1,0,0
SML0727,shared,True,True,0.2903225806451613,0.07008086253369272,182.263,2.852100000000001,-2.852100000000001,26.3,0,2,0,6,0,0.5454545454545454,2,2,435.78,-2.1219505529477005,0,1,0,0,0,1,0,0,0
SML0728,shared,True,True,0.3548387096774194,0.15363881401617252,196.29,3.242200000000002,-3.242200000000002,26.3,0,2,0,5,0,0.5833333333333334,2,2,540.46,-3.7358848978039485,0,1,0,0,0,1,0,0,0
SML0729,shared,True,True,0.04838709677419355,0.026954177897574125,156.225,2.2723000000000004,-2.2723000000000004,26.3,0,2,0,3,1,0.8888888888888888,2,2,474.74999999999994,-2.7227818618801405,0,1,0,0,0,1,0,0,0
SML0730,shared,True,True,0.03225806451612903,0.0215633423180593,212.33299999999994,3.8327000000000027,-3.8327000000000027,26.3,0,2,0,7,1,0.9230769230769231,2,2,566.27,-4.133818079316554,0,1,0,0,0,1,0,0,0
SML0731,Class II only,False,True,0.0,0.0215633423180593,210.31699999999995,3.6323000000000025,-3.6323000000000025,26.3,0,2,0,6,0,0.6153846153846154,2,2,563.3399999999999,-4.088643952163049,0,1,0,0,0,1,0,0,0
SML0732,shared,True,True,0.04838709677419355,0.04851752021563342,150.17699999999996,1.8978,-1.8978,26.3,0,2,1,2,1,0.2222222222222222,2,2,513.47,-3.31975872310324,0,0,0,1,0,1,1,0,0
SML0733,shared,True,True,0.04838709677419355,0.016172506738544475,156.269,3.0378000000000016,-3.0378000000000016,17.07,0,1,0,6,0,0.9,1,1,476.17999999999995,-2.744829302777585,0,0,1,0,0,0,0,0,0
SML0734,Class II only,False,True,0.0,0.018867924528301886,224.34399999999994,4.022400000000004,-4.022400000000004,26.3,0,2,0,7,0,0.6428571428571429,2,2,586.22,-4.441403006522155,0,1,0,0,0,1,0,0,0
SML0735,Class II only,False,True,0.0,0.029649595687331536,131.17799999999997,2.1783,-2.1783,4.93,0,0,2,0,2,0.1111111111111111,1,0,455.91999999999996,-2.4324648604124004,0,0,0,0,0,0,1,0,0
SML0736,shared,True,True,0.03225806451612903,0.05121293800539083,137.138,0.8681999999999999,-0.8681999999999999,39.19,0,3,1,1,1,0.14285714285714285,3,2,498.35999999999996,-3.0867959035505264,0,1,0,0,0,1,1,0,0
SML0738,Class II only,False,True,0.0,0.016172506738544475,222.37199999999993,4.662400000000004,-4.662400000000004,17.07,0,1,0,0,1,0.8,1,1,663.49,-5.632735704525996,0,0,0,1,0,0,0,0,0
SML0739,shared,True,True,0.04838709677419355,0.029649595687331536,198.30599999999998,3.1544000000000016,-3.1544000000000016,26.3,0,2,0,2,1,0.9166666666666666,2,2,547.06,-3.837642317330611,0,1,0,0,0,1,0,0,0
SML0740,Class I only,True,False,0.016129032258064516,0.0,130.18699999999998,1.8973,-1.8973,37.3,1,1,0,4,0,0.8571428571428571,2,2,504.83,-3.1865490102683336,1,0,0,0,0,0,0,0,0
SML0741,Class I only,True,False,0.04838709677419355,0.0026954177897574125,130.187,1.8973,-1.8973,37.3,1,1,0,4,0,0.8571428571428571,2,2,504.83,-3.1865490102683336,1,0,0,0,0,0,0,0,0
SML0742,Class I only,True,False,0.016129032258064516,0.0,128.17099999999996,1.8174000000000001,-1.8174000000000001,37.3,1,1,0,3,0,0.5714285714285714,2,2,509.31,-3.2556207132197663,1,0,0,0,0,0,0,0,0
SML0744,Class I only,True,False,0.016129032258064516,0.0026954177897574125,144.214,2.2874,-2.2874,37.3,1,1,0,5,0,0.875,2,2,527.71,-3.5393080646274364,1,0,0,0,0,0,0,0,0
SML0746,Class II only,False,True,0.0,0.10512129380053908,165.23599999999996,2.603700000000001,-2.603700000000001,22.12,0,2,1,3,1,0.5,2,1,535.74,-3.663112925051545,0,0,0,0,0,1,1,0,0
SML0747,shared,True,True,0.03225806451612903,0.11859838274932614,165.23599999999996,2.2887000000000004,-2.2887000000000004,22.12,0,2,1,3,1,0.5,2,1,535.74,-3.663112925051545,0,0,0,0,0,1,1,0,0
SML0748,Class I only,True,False,0.04838709677419355,0.005390835579514825,138.16599999999997,1.2832000000000001,-1.2832000000000001,37.3,1,1,0,1,2,0.625,2,2,540.39,-3.7348056524453317,1,0,0,0,0,0,0,0,0
SML0749,shared,True,True,0.016129032258064516,0.02425876010781671,134.2,0.8677999999999999,-0.8677999999999999,26.3,1,3,0,2,0,0.8,3,2,434.64,-2.104374271393095,0,1,0,0,0,1,0,0,1
SML0750,Class II only,False,True,0.0,0.0215633423180593,170.21099999999998,3.0424000000000015,-3.0424000000000015,17.07,0,1,2,1,2,0.08333333333333333,1,1,578.6700000000001,-4.324998685699986,0,0,0,1,0,0,1,0,0
