rank,taxid,pct_odorant,pct_background,odds_ratio,ci_lo,ci_hi,n_odorant,n_background,p,q,taxon
genus,237077,0.0,0.032055056194476066,3.778630861862196,0.23267757237753822,61.364105892639024,0,49,1.0,1.0,Aaptos
genus,41838,0.0,0.015046250866794886,7.960597932237818,0.48272014659282364,131.27920988183405,0,23,1.0,1.0,Conocephalum
genus,97204,0.0,0.07392288469338358,1.6472589628974599,0.10223408052315927,26.54165887696647,0,113,1.0,1.0,Cystophora
genus,6151,0.0,0.041213643678612084,2.9452770362089074,0.18191973740988576,47.68397834960888,0,63,1.0,1.0,Eunicella
genus,354074,0.0,0.018971359788567465,6.341244320892891,0.38681452837657604,103.95519451148766,0,29,1.0,1.0,Fridericia
genus,21621,0.0,0.031400871374180635,3.856566013451274,0.23740845520212414,62.64773258999906,0,48,1.0,1.0,Heliotropium
genus,71056,0.0,0.04775549188156638,2.544392542818841,0.1573909805799464,41.132810711880076,0,73,1.0,1.0,Heterotheca
genus,99291,0.0,0.028784132092998915,4.203333654229643,0.25842518532972136,68.36800285636681,0,44,1.0,1.0,Hovenia
genus,16718,0.0,0.04644712224097552,2.615598599686727,0.1617531528194653,42.29503979016031,0,71,1.0,1.0,Juglans
genus,97748,0.24509803921568626,0.022896468710340047,10.72846612846613,1.466319140076536,78.49586241071451,1,35,0.09150839850168639,1.0,Kaempferia
genus,23461,4.6568627450980395,0.04448456778008923,109.74920610917889,65.3629860499218,184.27689690302068,19,68,4.650226723114272e-31,6.7614296554081515e-28,Mangifera
genus,43525,0.0,0.032055056194476066,3.778630861862196,0.23267757237753822,61.364105892639024,0,49,1.0,1.0,Nauclea
genus,37564,0.24509803921568626,0.05756826418599783,4.265523788251061,0.592797233307826,30.692945523056434,1,88,0.21124486838911902,1.0,Ruta
genus,3896,0.0,0.18120919522183407,0.6730203888098625,0.04192042389566767,10.805149415499828,0,277,1.0,1.0,Sophora
genus,43894,0.0,0.07915636325574701,1.5387168754501817,0.09553590898359683,24.78282404997775,0,121,1.0,1.0,Trichilia
genus,378919,0.24509803921568626,0.013083696405908597,18.776658476658476,2.514048535340778,140.237111015552,1,20,0.054441521966588774,1.0,Agathosma
genus,25674,0.0,0.0438303829597938,2.7706695679767894,0.17124504491152814,44.8282159573068,0,67,1.0,1.0,Balanophora
genus,3869,0.0,0.07719380879486072,1.5777027201503906,0.0979423588458154,25.414395798741694,0,118,1.0,1.0,Lupinus
genus,26496,0.0,0.29111224503146627,0.4187598822441744,0.026107839085745748,6.716750413591182,0,445,0.6368429703336553,1.0,Strychnos
genus,183008,0.0,0.12364093103583625,0.9861259579580356,0.061351768809813155,15.850307559561545,0,189,1.0,1.0,Calea
genus,46968,0.24509803921568626,0.13214533369967682,1.8568613618118568,0.25967392275171736,13.277937501204024,1,202,0.418100540730302,1.0,Thalictrum
genus,53849,0.0,0.013083696405908597,9.125742603815267,0.5510182991635482,151.13686459688856,0,20,1.0,1.0,Campylotropis
genus,16055,0.0,0.035980165116248644,3.3699979048816258,0.2078277028928345,54.64567870801458,0,55,1.0,1.0,Crinum
genus,3932,0.9803921568627451,0.219151914798969,4.5079651248706964,1.6739848603331597,12.139745136647173,4,335,0.01332487780757072,0.5909547835135447,Eucalyptus
genus,146094,0.0,0.0569140793657024,2.137093897534534,0.13239513035088632,34.49651293650295,0,87,1.0,1.0,Gypsophila
genus,13100,0.0,0.10597794088785964,1.150177949345636,0.07151487815562264,18.498378928677827,0,162,1.0,1.0,Juniperus
genus,21819,3.1862745098039214,0.032055056194476066,102.63854301214157,55.24750931159907,190.6813654211831,13,49,2.0535253368589795e-21,5.971651679585912e-19,Mentha
genus,58889,0.0,0.04840967670186181,2.510223193382238,0.15529690715348807,40.57531213011407,0,74,1.0,1.0,Ononis
genus,63484,0.0,0.07653962397456529,1.591140394281101,0.0987716551373077,25.632128476469564,0,117,1.0,1.0,Periploca
genus,41227,0.24509803921568626,0.05298897044392982,4.6343616343616345,0.6434409877650675,33.37883064093021,1,81,0.19638128956080664,1.0,Plectranthus
genus,81513,0.0,0.015046250866794886,7.960597932237818,0.48272014659282364,131.27920988183405,0,23,1.0,1.0,Pterocaulon
genus,202994,0.0,0.04775549188156638,2.544392542818841,0.1573909805799464,41.132810711880076,0,73,1.0,1.0,Rhodiola
genus,122811,0.0,0.013083696405908597,9.125742603815267,0.5510182991635482,151.13686459688856,0,20,1.0,1.0,Sonneratia
genus,147243,0.0,0.08242728735722417,1.4778496475585507,0.09177741491912154,23.797135523087118,0,126,1.0,1.0,Stephania
genus,5094,0.0,0.14522903010558544,0.8396875386794659,0.05226939971982088,13.48925310780278,0,222,1.0,1.0,Talaromyces
genus,13422,0.24509803921568626,0.08373565699781502,2.931779791154791,0.40885328091968826,21.023024994416083,1,128,0.29106804307782097,1.0,Chrysanthemum
genus,76950,0.0,0.041213643678612084,2.9452770362089074,0.18191973740988576,47.68397834960888,0,63,1.0,1.0,Atalantia
genus,26473,0.24509803921568626,0.05756826418599783,4.265523788251061,0.592797233307826,30.692945523056434,1,88,0.21124486838911902,1.0,Buddleja
genus,3484,0.9803921568627451,0.08242728735722417,12.001885902876001,4.414394690232349,32.630807921271746,4,126,0.0004313742869448699,0.03136091066089204,Humulus
genus,53625,0.0,0.0876607659195876,1.389875007393993,0.08634207066799929,22.37324772539201,0,134,1.0,1.0,Millettia
genus,81542,0.0,0.03401761065536235,3.562639156029609,0.21955200269001668,57.81043944288514,0,52,1.0,1.0,Negombata
genus,2944,0.0,0.028129947272703484,4.299990151802923,0.26427369385824634,69.96502389496219,0,43,1.0,1.0,Prorocentrum
genus,4450,0.0,0.015046250866794886,7.960597932237818,0.48272014659282364,131.27920988183405,0,23,1.0,1.0,Sagittaria
genus,4005,0.0,0.04252201331920294,2.8553075392190754,0.1764211411841665,46.21204175870614,0,65,1.0,1.0,Linum
genus,179012,0.0,0.027475762452408053,4.401195190438476,0.27039294578907297,71.6384040560335,0,42,1.0,1.0,Pachychalina
genus,41619,0.0,0.021588099069749185,5.583934671806207,0.3415673826641469,91.28601851792796,0,33,1.0,1.0,Palafoxia
genus,57937,0.0,0.040559458858316653,2.992421052631579,0.18479954051034558,48.455660287377086,0,62,1.0,1.0,Sanguisorba
genus,49656,0.0,0.05822244900629326,2.0893102575849785,0.12945771533849665,33.7192521978003,0,89,1.0,1.0,Smilax
genus,430986,0.0,0.030092501733589773,4.022492465221569,0.24747157536688544,65.38304695711498,0,46,1.0,1.0,Vepris
genus,41495,0.0,0.05887663382658869,2.0662104316425136,0.1280373217767016,33.34360238551314,0,90,1.0,1.0,Calendula
genus,25628,0.0,0.3146628985621018,0.3873592188832583,0.024152951112149126,6.212373956173542,0,481,0.6433998773711496,1.0,Taxus
genus,41477,0.0,0.023550653530635474,5.124880535202294,0.31401652500994026,83.64018581271783,0,36,1.0,1.0,Arctotis
genus,3132,0.0,0.015046250866794886,7.960597932237818,0.48272014659282364,131.27920988183405,0,23,1.0,1.0,Codium
genus,66679,0.24509803921568626,0.11513652837199566,2.1315333928970293,0.29787287181695754,15.252931820615933,1,176,0.3762890328136015,1.0,Daphne
genus,106722,0.0,0.06083918828747498,1.9998756373585376,0.12395708750880721,32.26521891792633,0,93,1.0,1.0,Dorstenia
genus,55623,0.0,0.05625989454540697,2.161814335543119,0.13391436804855827,34.89872886279922,0,86,1.0,1.0,Gaillardia
genus,295145,0.0,0.015700435687090317,7.63562560887268,0.46356580011661014,125.77023245503916,0,24,1.0,1.0,Guatteria
genus,42308,0.0,0.04971804634245267,2.444564443484452,0.15127151475448342,39.504432331807095,0,76,1.0,1.0,Hypoxylon
genus,102782,0.0,0.04317619813949837,2.812352177874306,0.1737945801637306,45.50961695665673,0,66,1.0,1.0,Liatris
genus,3337,0.0,0.14522903010558544,0.8396875386794659,0.05226939971982088,13.48925310780278,0,222,1.0,1.0,Pinus
genus,41656,0.0,0.04644712224097552,2.615598599686727,0.1617531528194653,42.29503979016031,0,71,1.0,1.0,Ursinia
genus,3883,0.0,0.074577069513679,1.6328617318659704,0.10134593167028771,26.308282843227488,0,114,1.0,1.0,Phaseolus
genus,40948,0.0,0.139995551543222,0.8710502064235235,0.05421539618307788,13.994704743064906,0,214,1.0,1.0,Angelica
genus,21019,0.0,0.020279729429158327,5.938547920188067,0.36278609655577165,97.20976557586583,0,31,1.0,1.0,Castanea
genus,99043,0.0,0.028784132092998915,4.203333654229643,0.25842518532972136,68.36800285636681,0,44,1.0,1.0,Cotula
genus,4387,0.0,0.11055723462992764,1.1026274267681966,0.06857036757303553,17.73050495852306,0,169,1.0,1.0,Daphniphyllum
genus,128717,0.0,0.03336342583506692,3.6318403821701466,0.22375956620198006,58.94838279072905,0,51,1.0,1.0,Hymenoxys
genus,233713,0.0,0.015700435687090317,7.63562560887268,0.46356580011661014,125.77023245503916,0,24,1.0,1.0,Mimusops
genus,282280,0.0,0.054951524904816106,2.2130105089336802,0.13705983462226143,35.731952589525896,0,84,1.0,1.0,Pseudodistoma
genus,59293,0.0,0.08700658109929217,1.4002952246044953,0.08698604856407877,22.541852957094598,0,133,1.0,1.0,Solidago
