rank,taxid,mean_share_odorant,mean_share_background,share_ratio,ratio_ci_lo,ratio_ci_hi,p,n_molecules,n_odorant_molecules,n_background_molecules,q,taxon
family,41363,2.8386606331624712e-05,1.8745076394757403e-05,1.5143499943037755,0.29869889554669177,5.020581290346516,0.9734013299335034,30,1957,263882,1.0,Scolopendridae
family,37240,0.0,0.00011944156031285885,0.0,0.0,0.0,0.8763061846907655,54,1957,263882,1.0,Myxotrichaceae
family,40598,0.0,3.2414423473386794e-05,0.0,0.0,0.0,0.8847557622118895,27,1957,263882,1.0,Sphaerophoraceae
family,45492,0.0,6.847699966651836e-05,0.0,0.0,0.0,0.968701564921754,26,1957,263882,1.0,Niessliaceae
family,25931,8.774998375541323e-06,7.314640314343517e-05,0.1199648649617691,0.04477857887550502,0.2630150425001407,0.8110594470276487,87,1957,263882,1.0,Datiscaceae
family,37511,8.774998375541323e-06,1.7610937553001054e-05,0.498269802452737,0.1761675755343897,1.2668429321987418,0.8291085445727714,73,1957,263882,1.0,Metridiidae
family,13803,9.037602663801511e-06,3.406254713678268e-05,0.265323747737062,0.05959477358581857,0.7659054657124007,0.7949602519874006,63,1957,263882,1.0,Sphagnaceae
family,5023,4.208910094313257e-06,4.371471244737315e-06,0.962813171739432,0.0,2.9545673522651406,1.0,34,1957,263882,1.0,Venturiaceae
family,258890,3.655123057027961e-07,1.6715422097621597e-05,0.0218667709118039,0.0,0.08970737639022912,0.9175041247937603,31,1957,263882,1.0,Psoraceae
family,34353,0.0,8.406150560752463e-05,0.0,0.0,0.0,0.8973051347432628,41,1957,263882,1.0,Dipodascaceae
family,8930,0.0,7.746499645510878e-06,0.0,0.0,0.0,0.951802409879506,50,1957,263882,1.0,Columbidae
family,9780,2.748098315965352e-06,1.8753499080480117e-05,0.1465378969637594,0.0,0.7301194006278177,0.9385530723463826,21,1957,263882,1.0,Elephantidae
family,33406,0.0,1.2829811009214001e-05,0.0,0.0,0.0,0.9633518324083796,37,1957,263882,1.0,Cecidomyiidae
family,44928,0.0,0.0001240131190169879,0.0,0.0,0.0,0.9452527373631319,43,1957,263882,1.0,Parazoanthidae
family,1003250,3.3840145918709203e-06,1.797576822013612e-05,0.18825424039903957,0.0,1.0648063495743805,0.7398130093495325,61,1957,263882,1.0,Amphorogynaceae
family,7850,3.318092229691617e-06,4.768955388762995e-06,0.6957691903576995,0.0,2.770012213248943,0.9875506224688766,25,1957,263882,1.0,Alopiidae
family,56885,2.2792244637193695e-06,8.347325956207658e-05,0.027304845595784815,0.0,0.07116169415418659,0.7190640467976601,78,1957,263882,1.0,Fossombroniaceae
family,53020,7.143644062840886e-06,9.809917961928525e-05,0.07282063000490702,0.01115767445697174,0.18830809357499054,0.9021048947552622,57,1957,263882,1.0,Trichocoleaceae
family,263999,0.0,3.7834842654741913e-05,0.0,0.0,0.0,0.8031598420078996,41,1957,263882,1.0,Aporpiaceae
family,105882,0.0,1.7364467292444657e-05,0.0,0.0,0.0,0.8036098195090245,38,1957,263882,1.0,Gorgonocephalidae
family,2983526,1.4984932650220203e-06,7.867355006403331e-05,0.01904697657347837,0.0,0.07377115804170019,0.8624068796560171,49,1957,263882,1.0,Phyllotopsidaceae
family,2012474,1.744964705315322e-05,6.272791418572514e-06,2.7817993439871462,0.056749289146400456,7.406999013651806,0.19639018049097545,47,1957,263882,0.8055139411704113,Agaraceae
family,73401,1.0034315430522562e-05,5.6204198176030745e-06,1.7853320136505157,0.0,6.309111432504569,0.9703014849257537,44,1957,263882,1.0,Cynipidae
family,6094,1.0034315430522562e-05,7.345936992603153e-05,0.13659680774047503,0.0,0.5117085026297983,0.8402579871006449,60,1957,263882,1.0,Hydractiniidae
family,9335,1.0034315430522562e-05,5.248229650352993e-06,1.9119429024695327,0.0,6.738233196463524,0.9634018299085045,42,1957,263882,1.0,Phalangeridae
family,30161,2.1560599298418095e-06,4.185981710763329e-05,0.051506673435719436,0.0,0.22097272728299958,0.8525573721313934,39,1957,263882,1.0,Hormaphididae
family,1156497,0.0001331826552285038,3.9414798240638844e-05,3.379001318626188,0.4067799801518776,10.172235729387138,0.07819609019549023,33,1957,263882,0.42709511110789844,Pichiaceae
family,403,5.030841201740404e-06,3.998208324315798e-05,0.12582739051250708,0.0,0.4155592527397581,0.8813559322033898,40,1957,263882,1.0,Methylococcaceae
family,281242,0.0,3.387073344374776e-05,0.0,0.0,0.0,0.8036598170091496,41,1957,263882,1.0,Mytilinidiaceae
family,24955,2.69349847606538e-06,2.1572419777388644e-05,0.1248584305265837,0.0,0.3993311723622021,0.6919154042297885,61,1957,263882,1.0,Gunneraceae
family,34683,6.688301091263207e-07,6.238595013591403e-06,0.10720845120883908,0.0,0.3696608268281084,0.9740012999350033,52,1957,263882,1.0,Psilidae
family,7996,2.838795350430881e-05,3.24609622410952e-06,8.745259396029237,3.3661275380471114,33.14399621056889,0.02999850007499625,43,1957,263882,0.24072359600410784,Ictaluridae
family,3039359,0.0,5.557278893146274e-06,0.0,0.0,0.0,0.9498025098745063,31,1957,263882,1.0,Galdieriaceae
family,991070,1.2239190499940334e-06,0.00015200868162214395,0.008051639136219825,0.0,0.02916660386042974,0.8673566321683915,66,1957,263882,1.0,Catenicellidae
family,31362,6.119595249970167e-07,1.442938388857062e-05,0.04241064828012124,0.0,0.28880166340799135,0.9223038848057598,22,1957,263882,1.0,Ahnfeltiaceae
family,2846880,4.4886900309719934e-05,6.44949167394806e-05,0.695975785053497,0.08105448895655944,1.8642318402529416,0.968151592420379,29,1957,263882,1.0,Protoceratiaceae
family,9676,0.0,5.021611077006697e-06,0.0,0.0,0.0,0.9931503424828758,20,1957,263882,1.0,Hyaenidae
family,1648490,0.0,4.652013825272994e-05,0.0,0.0,0.0,0.9387030648467577,24,1957,263882,1.0,Rubritaleaceae
family,186823,8.596029589444076e-05,6.467051067125846e-05,1.329203913842668,0.0,5.061716414088085,0.9593520323983801,65,1957,263882,1.0,Alicyclobacillaceae
family,32128,5.110083885805161e-06,2.287789502068554e-05,0.22336337679601942,0.016127092034616163,0.6325638777070912,0.9108544572771361,37,1957,263882,1.0,Lindsaeaceae
family,83221,1.3376602182526414e-06,6.4885123354954255e-06,0.206158229974376,0.0,1.6168199592093373,0.9622518874056297,22,1957,263882,1.0,Myrothamnaceae
family,283967,0.0,0.00010989760574802374,0.0,0.0,0.0,1.0,29,1957,263882,1.0,Trachycladidae
family,68808,0.0005970065577078459,5.612897250422107e-06,106.36335052506959,4.096705083344309,1096.0974350026988,0.00014999250037498125,20,1957,263882,0.00443456088065162,Typhulaceae
family,3220,6.503624155826747e-06,5.089282315248692e-05,0.1277905950774307,0.021606324643838,0.3421458375470277,0.9254537273136343,52,1957,263882,1.0,Dicranaceae
family,1570301,5.494475305080742e-06,0.00021507005125320222,0.025547375253154564,0.0,0.08722415114315588,0.9863006849657517,61,1957,263882,1.0,Saccotheciaceae
family,2528439,0.0,3.7521026707327026e-05,0.0,0.0,0.0,0.9633018349082546,20,1957,263882,1.0,Ophioceraceae
family,2907104,0.0,1.151912742089906e-05,0.0,0.0,0.0,0.9865506724663767,25,1957,263882,1.0,Hamatocanthoscyphaceae
family,1892251,0.00011165994814436307,8.3343529088218e-05,1.3397554599130608,0.0,4.647392419119351,0.9832008399580021,28,1957,263882,1.0,Coleofasciculaceae
family,173455,0.0,6.098171377299644e-05,0.0,0.0,0.0,0.968251587420629,21,1957,263882,1.0,Peyssonneliaceae
family,249422,2.241167558651355e-06,4.531183664919262e-06,0.49460973652483553,0.0,1.712215016129211,0.9846507674616269,64,1957,263882,1.0,Cerococcidae
family,4007,1.0019337321029587e-05,4.5601406334106866e-06,2.1971553349958373,0.0,8.64775992082945,0.14709264536773162,23,1957,263882,0.6688598903388164,Humiriaceae
family,2267,2.241167558651355e-06,5.367126064744727e-06,0.41757311671380504,0.0,1.4596961244590316,0.9798010099495025,70,1957,263882,1.0,Thermoproteaceae
family,42825,4.7698627626195335e-05,2.040268859213636e-05,2.3378599056096667,0.615482039728588,7.48890525372913,0.032298385080745964,89,1957,263882,0.24677417814502534,Stichodactylidae
family,6608,2.2761191775169944e-05,4.671807019205776e-06,4.872031674595889,0.8513260317015195,10.923038147014784,0.01294935253237338,79,1957,263882,0.15585061454891855,Sepiidae
family,1769450,1.174680927293124e-06,2.7192512223277093e-05,0.04319869078839961,0.0,0.20232532485226865,0.7964601769911505,42,1957,263882,1.0,Beltraniaceae
family,2066434,0.0,6.569642270573903e-05,0.0,0.0,0.0,0.9933003349832509,20,1957,263882,1.0,Geminicoccaceae
family,433,3.2404682140513254e-05,7.247625529240148e-05,0.44710756660617107,0.008485964210914736,1.4614900432078117,0.9255537223138843,54,1957,263882,1.0,Acetobacteraceae
family,6974,1.0295750522420706e-05,3.78238325072005e-05,0.27220273145141255,0.05773370292118558,0.6905606096984293,0.8173091345432728,62,1957,263882,1.0,Blattidae
family,908827,0.0,3.72155385333624e-05,0.0,0.0,0.0,0.8702564871756412,29,1957,263882,1.0,Punctulariaceae
family,599729,4.258218361437575e-06,1.689180089448259e-05,0.252087885006296,0.0,1.1085032101328205,0.9678516074196291,24,1957,263882,1.0,Wickerhamomycetaceae
family,40465,0.0,3.453852043896704e-05,0.0,0.0,0.0,0.9343532823358832,21,1957,263882,1.0,Sparassidaceae
family,2743726,4.760850661667733e-05,8.4213658219327e-06,5.653299906849457,1.0050182083312222,23.03827776793376,0.02094895255237238,36,1957,263882,0.20159555402511567,Leuciscidae
family,50439,0.0,9.981054890176593e-06,0.0,0.0,0.0,0.9222038898055097,35,1957,263882,1.0,Panorpidae
family,41004,0.0,6.38679391843196e-06,0.0,0.0,0.0,0.9579521023948803,51,1957,263882,1.0,Hippidae
family,30988,1.704453028871031e-05,2.2391014784101714e-07,76.12218764114449,29.716828054877283,219.80746234129413,4.999750012499375e-05,25,1957,263882,0.0017893842149997762,Anoplopomatidae
family,8169,7.853669506174784e-05,6.620132642228229e-06,11.863311402672087,5.186393328558031,27.795637531079837,0.0143992800359982,69,1957,263882,0.16395954395828596,Sparidae
family,55118,1.8552349589933888e-06,3.0204796342718582e-05,0.06142186618121751,0.0,0.22804447709447456,0.9486025698715064,21,1957,263882,1.0,Clupeidae
family,81641,4.896085695562372e-05,1.8061727492037941e-06,27.107516142742647,9.097629595202417,147.99715127652559,0.014799260036998151,29,1957,263882,0.16395954395828596,Lotidae
family,30864,1.5856190280867267e-05,2.2391014784101714e-07,70.81496945875644,27.316741549103583,200.1512940949281,4.999750012499375e-05,24,1957,263882,0.0017893842149997762,Pomatomidae
family,32106,6.741242788555526e-07,4.063046985095198e-05,0.016591594469089258,0.0,0.06800187619279664,0.9400529973501325,27,1957,263882,1.0,Dipteridaceae
family,6050,1.6068748533726697e-06,3.6200468418123174e-06,0.44388233732583804,0.0,1.796380533804026,0.9737513124343783,31,1957,263882,1.0,Spongillidae
family,6366,0.0,6.522850745059848e-06,0.0,0.0,0.0,0.9404529773511324,32,1957,263882,1.0,Sabellidae
family,205394,0.0,4.592850374333065e-05,0.0,0.0,0.0,0.9353032348382581,23,1957,263882,1.0,Ulotrichaceae
family,130200,0.0,2.463222197800532e-05,0.0,0.0,0.0,1.0,26,1957,263882,1.0,Desmoscolecidae
family,2905925,0.0,0.0001160196530995528,0.0,0.0,0.0,0.8888055597220139,49,1957,263882,1.0,Naviculisporaceae
family,571299,0.0,5.906141518328158e-06,0.0,0.0,0.0,0.975701214939253,21,1957,263882,1.0,Lyonetiidae
family,125023,5.06930757313997e-07,3.169636738034034e-05,0.015993339275478635,0.0,0.06420211157720195,0.9617519124043797,27,1957,263882,1.0,Elatinaceae
family,221906,0.0,6.471852373036475e-06,0.0,0.0,0.0,0.9714014299285035,31,1957,263882,1.0,Caloscyphaceae
family,53506,4.5910710096361994e-07,5.397761252320923e-06,0.08505509590040011,0.0,0.31327632929319854,0.952402379881006,38,1957,263882,1.0,Pleuroceridae
family,742845,0.0,1.1690145439447276e-05,0.0,0.0,0.0,0.9258037098145093,32,1957,263882,1.0,Malasseziaceae
family,36122,2.775337526895192e-06,3.0597109480295915e-06,0.9070587300681028,0.0,2.628513626774415,0.9934003299835008,31,1957,263882,1.0,Opheliidae
family,219173,0.0,8.561140614497376e-06,0.0,0.0,0.0,0.9749512524373781,24,1957,263882,1.0,Climacostomidae
family,34371,1.6018376281269872e-06,1.754696033645753e-05,0.09128861052924533,0.0,0.48117741698775623,0.9045047747612619,26,1957,263882,1.0,Erysiphaceae
family,262632,0.0,7.118982835401537e-05,0.0,0.0,0.0,0.9875006249687516,21,1957,263882,1.0,Pterulaceae
family,7746,0.0,7.062304746782531e-06,0.0,0.0,0.0,0.9823508824558772,35,1957,263882,1.0,Petromyzontidae
family,1759442,4.56971007085637e-06,2.766426336646883e-05,0.16518459249470574,0.0,0.6053003384578202,0.9306534673266337,23,1957,263882,1.0,Trichosporonaceae
family,70210,3.318092229691617e-06,4.689159168678519e-05,0.07076092131516852,0.0,0.27963511910433336,0.9495525223738813,29,1957,263882,1.0,Cephaloziaceae
family,60885,0.0,0.00013642461403202947,0.0,0.0,0.0,1.0,36,1957,263882,1.0,Rossellidae
family,218102,3.3598009660324514e-06,6.0574296525843945e-05,0.055465785964167104,0.0,0.17411789279103143,0.9283535823208839,37,1957,263882,1.0,Gnomoniaceae
family,4777,6.640072048544626e-05,2.7969644275929166e-05,2.3740280652260957,0.639389795167815,5.898212110308686,0.1447927603619819,63,1957,263882,0.6675191664145607,Peronosporaceae
family,2028218,7.548991241866316e-05,6.737318736621455e-05,1.1204741139576675,0.0,4.304715301107821,0.9938003099845008,22,1957,263882,1.0,Incrustoporiaceae
family,74712,0.0,7.334401992809916e-05,0.0,0.0,0.0,0.9825508724563772,22,1957,263882,1.0,Frankiaceae
family,235156,4.154359377012268e-06,8.345622388059783e-06,0.49778904242731825,0.0,2.293407325713553,0.9668516574171292,20,1957,263882,1.0,Cyathocotylidae
family,641105,0.0,8.900081963041922e-05,0.0,0.0,0.0,0.9631518424078797,29,1957,263882,1.0,Diazonidae
family,1851551,4.731353734930638e-06,3.797340127876404e-05,0.12459652218661184,0.0,0.5318341544581249,0.9610519474026299,23,1957,263882,1.0,Mrakiaceae
family,31181,2.689401070381626e-05,2.6735459728706818e-05,1.0059303627735714,0.0,4.555566466898534,1.0,29,1957,263882,1.0,Strongylocentrotidae
family,100025,0.0,8.77917655113523e-05,0.0,0.0,0.0,1.0,24,1957,263882,1.0,Hysteriaceae
family,24945,1.6018376281269872e-06,5.972123534981122e-05,0.02682191047697493,0.0,0.10379279569142816,0.8669566521673916,44,1957,263882,1.0,Haloragaceae
family,3037782,0.0,4.852886673722869e-05,0.0,0.0,0.0,0.9667016649167541,20,1957,263882,1.0,Sarcodictyonidae
family,7520,8.823401119646717e-05,3.194997161217356e-06,27.616303472034478,9.071437815153493,87.15602319943406,0.002199890005499725,21,1957,263882,0.044654483693725766,Chrysopidae
family,38586,5.89166463082973e-06,5.064129211250475e-06,1.1634111976726031,0.19901440480520335,3.4971116887447065,0.9925503724813759,26,1957,263882,1.0,Pottiaceae
family,8572,4.632978433390985e-06,2.9180358273753448e-06,1.5877044380082754,0.3211193844148529,3.8881367851667097,0.9892005399730014,35,1957,263882,1.0,Boidae
family,3046527,3.769904023292048e-05,1.0491447961192414e-05,3.5933114640007964,0.740303065536824,17.27014763462495,0.016199190040497975,36,1957,263882,0.1681747973670019,Blattellidae
family,50645,0.0,1.196368760988842e-05,0.0,0.0,0.0,0.9697015149242538,25,1957,263882,1.0,Limnephilidae
family,190922,0.0,9.914238427958062e-05,0.0,0.0,0.0,0.9191540422978851,39,1957,263882,1.0,Hexabranchidae
family,1732448,0.00035689788810296113,8.279831445467407e-06,43.1044871448846,11.574994521469108,620.639670686775,0.00814959252037398,33,1957,263882,0.11426232812070736,Mystropetalaceae
family,122623,0.0,2.8852056307096827e-05,0.0,0.0,0.0,0.9459027048647568,21,1957,263882,1.0,Blasiaceae
family,34672,0.0,8.505588401718669e-05,0.0,0.0,0.0,0.9628018599070046,29,1957,263882,1.0,Meloidae
family,8202,2.333031631824417e-05,1.8056959229788956e-06,12.920401503568575,4.497391083635282,60.08954834531948,0.014599270036498175,37,1957,263882,0.16395954395828596,Anarhichadidae
family,29142,1.5856190280867267e-05,9.47142285636945e-08,167.41085812892533,68.75611915686818,461.3303805660551,4.999750012499375e-05,21,1957,263882,0.0017893842149997762,Chanidae
family,30870,1.5856190280867267e-05,8.011698004774771e-07,19.79129801375111,8.38884125727494,53.33189180396072,0.007649617519124044,31,1957,263882,0.11186537447321183,Sciaenidae
family,8071,9.005653981260635e-05,9.471422856369454e-08,950.8237693351857,95.88907381135328,3725.2253944035388,4.999750012499375e-05,23,1957,263882,0.0017893842149997762,Lophiidae
family,30851,1.5856190280867267e-05,2.0028284616009548e-05,0.7916898818280558,0.31222354177265177,2.3181211902738377,0.9937503124843757,35,1957,263882,1.0,Malacanthidae
family,4619,5.0370977968120196e-05,4.554979709784123e-06,11.058441788428397,3.2769294984996544,154.46390051448302,0.006899655017249137,41,1957,263882,0.10619693734414402,Marantaceae
family,30983,1.5856190280867267e-05,9.47142285636945e-08,167.41085812892533,68.75611915686818,461.3303805660551,4.999750012499375e-05,21,1957,263882,0.0017893842149997762,Hexagrammidae
family,94243,1.5856190280867267e-05,9.47142285636945e-08,167.41085812892533,68.75611915686818,461.3303805660551,4.999750012499375e-05,21,1957,263882,0.0017893842149997762,Stromateidae
family,52902,1.7058510759390818e-05,1.123401476892797e-07,151.84696753802348,64.97341094701922,419.94333105044313,4.999750012499375e-05,23,1957,263882,0.0017893842149997762,Scophthalmidae
family,67432,0.0,9.021815983087343e-06,0.0,0.0,0.0,0.9491525423728814,22,1957,263882,1.0,Fontinalaceae
family,2808,1.2588198666540194e-05,1.1806385875595196e-05,1.0662194848773385,0.0,5.9629074342769774,0.9998000099995,22,1957,263882,1.0,Gelidiaceae
family,2691357,0.0,3.311793961629084e-05,0.0,0.0,0.0,0.9139543022848857,24,1957,263882,1.0,Pirellulaceae
family,42185,0.0,2.3835727241821242e-05,0.0,0.0,0.0,0.9160041997900105,20,1957,263882,1.0,Schizymeniaceae
family,6731,0.0,4.159278116343876e-06,0.0,0.0,0.0,0.9735013249337533,20,1957,263882,1.0,Palinuridae
family,1003242,1.892541493972255e-05,2.2404148939839263e-05,0.8447281345317789,0.0,3.6878207131370293,0.9933503324833758,22,1957,263882,1.0,Ximeniaceae
family,324794,0.0,1.392731516193242e-05,0.0,0.0,0.0,0.9268536573171341,34,1957,263882,1.0,Thomandersiaceae
family,2762284,0.0,6.063919614330609e-05,0.0,0.0,0.0,0.9937003149842508,21,1957,263882,1.0,Flexibacteraceae
family,1890440,0.0,7.870628891826964e-05,0.0,0.0,0.0,0.9489025548722564,35,1957,263882,1.0,Schizotrichaceae
family,2304161,0.00012241551664131964,1.4909856300162373e-05,8.210375350162597,2.3875332337013777,49.65612977463388,0.028048597570121493,23,1957,263882,0.23988862668667812,Leeaceae
family,942712,3.421329438770975e-05,4.1333797348782715e-05,0.8277317009857875,0.016222377900576793,2.9382923340994678,0.999950002499875,27,1957,263882,1.0,Bubaridae
family,314013,6.700278655204561e-06,4.313496567488408e-06,1.553328848272595,0.0,7.823442263523252,0.9788010599470026,20,1957,263882,1.0,Botrydiaceae
family,45307,0.0,5.3993890727733884e-05,0.0,0.0,0.0,0.9637518124093796,21,1957,263882,1.0,Melanommataceae
family,32159,0.0,2.156572938664951e-05,0.0,0.0,0.0,0.8934053297335133,24,1957,263882,1.0,Plagiogyriaceae
family,5408,0.0,8.366090598612116e-06,0.0,0.0,0.0,0.9933003349832509,22,1957,263882,1.0,Filobasidiaceae
family,9632,0.0,3.8400255598520564e-05,0.0,0.0,0.0,0.9489525523723814,25,1957,263882,1.0,Ursidae
family,122754,9.36730665619525e-06,3.9008501677421935e-06,2.401350027144732,0.18655509981304982,7.5383727405544105,0.10114494275286236,26,1957,263882,0.5171320381349354,Brentidae
family,116653,5.677624481916766e-06,8.668680724651517e-06,0.6549583105271197,0.0,2.708036801030346,0.9931503424828758,20,1957,263882,1.0,Bathynellidae
family,62784,0.0,5.3938195160454337e-05,0.0,0.0,0.0,0.9674516274186291,21,1957,263882,1.0,Tettigoniidae
family,147544,0.0,9.037005920627522e-05,0.0,0.0,0.0,0.9742012899355033,27,1957,263882,1.0,Teichosporaceae
family,7895,0.0,3.5355879685541858e-06,0.0,0.0,0.0,0.9940502974851257,22,1957,263882,1.0,Coelacanthidae
family,1905112,7.922100317839149e-06,1.2682724118006372e-05,0.6246371240222517,0.0628424064843524,2.474006276566456,0.9546022698865056,43,1957,263882,1.0,Phaeotremellaceae
family,104174,6.697066885616107e-07,2.8824900516258696e-06,0.23233616649738736,0.0,0.9939801487033839,0.9726513674316284,23,1957,263882,1.0,Oscillochloridaceae
family,9527,0.0,4.476333639443352e-06,0.0,0.0,0.0,0.9935503224838758,23,1957,263882,1.0,Cercopithecidae
genus,13336,0.0024772261707178517,0.003764762291166467,0.65800334234391,0.38788877001984773,0.9973739283437724,0.33478326083695814,2215,1957,263882,1.0,Annona
genus,1883,0.018174323519748424,0.05485399190899847,0.33132180334111716,0.2548139910991351,0.41937287005353135,4.999750012499375e-05,20830,1957,263882,0.002338171379719302,Streptomyces
genus,3118,0.0002212831464467544,0.00023585795997909035,0.9382051233987266,0.3926798464023391,1.7236257737021268,0.9877006149692515,379,1957,263882,1.0,Ulva
genus,86044,0.0012825940593638927,0.001983884692649472,0.6465063539811844,0.07458656402214203,1.453089834074298,0.4750262486875656,702,1957,263882,1.0,Plakortis
genus,1386,0.0001163684129767358,0.0027376306698201646,0.04250698030950247,0.015981108851069202,0.07877834070472203,0.020748962551872405,1131,1957,263882,0.3215160137515512,Bacillus
genus,4219,0.027676331744950964,0.006525354964361183,4.241352676767434,3.504631866149934,5.058750412018678,4.999750012499375e-05,6411,1957,263882,0.002338171379719302,Artemisia
genus,978,0.000518803545994156,8.64120184861274e-05,6.0038355206046345,0.0133575496508357,22.887582990482272,0.038498075096245185,87,1957,263882,0.4297709845690511,Cytophaga
genus,3812,0.00012011422162654701,0.000881405659956389,0.13627575483516877,0.06817854710493487,0.22410528501318405,0.2523373831308435,720,1957,263882,1.0,Albizia
genus,171928,0.00014024950706960923,3.980399184581743e-05,3.5235035624786595,1.481658369718011,6.955860575147605,0.03574821258937053,173,1957,263882,0.4123754923364943,Anacardium
genus,89629,8.835018255983687e-05,9.129057151553244e-05,0.9677908801874979,0.31826380730897524,1.9995901277426325,0.9950502474876256,184,1957,263882,1.0,Anchusa
genus,29888,6.744516420908795e-05,9.473426828733501e-06,7.119405198182617,1.619207296221474,15.694244934774245,0.017149142542872857,55,1957,263882,0.2862417972348971,Calocera
genus,41385,6.744516420908795e-05,0.00015182994893960124,0.4442151543890593,0.10448670719344577,0.9607502801537855,0.9635518224088796,122,1957,263882,1.0,Caryopteris
genus,53862,0.00019004296606974964,0.0013805126540446524,0.13766115472607812,0.08603231298124729,0.20211522521647068,0.1111444427778611,1327,1957,263882,0.7733924965950093,Dalbergia
genus,3990,0.0011456091372534186,0.00820766233777205,0.13957800529649853,0.10367818215175627,0.1828245834112288,0.00039998000099995,5553,1957,263882,0.015379971742153631,Euphorbia
genus,13097,0.001595254095171573,0.0010429296653637439,1.5295893367988476,0.7603951305188069,2.808774445429129,0.34348282585870704,636,1957,263882,1.0,Illicium
genus,3045828,6.744516420908795e-05,0.00026878662348145995,0.25092455619816256,0.05683925106220854,0.5336701825190414,0.8427578621068946,183,1957,263882,1.0,Leucetta
genus,159383,6.781067651479075e-05,1.0002000209740101e-05,6.779711566967943,1.5485401789516555,14.808674936680953,0.018499075046247686,57,1957,263882,0.29730247233768337,Mappia
genus,3543,0.0003437959071665527,0.00016866132927975647,2.0383801588347654,0.22381752296435917,5.938419150780183,0.18764061796910156,381,1957,263882,1.0,Mesembryanthemum
genus,32277,8.987369618866338e-05,1.2321975071320423e-05,7.293773576757652,2.551906306046309,14.047711749900012,0.003649817509124544,104,1957,263882,0.10296849287970385,Metapenaeus
genus,55077,0.00014081792703422692,5.2010055284930895e-05,2.707513504124783,1.2700531474617027,5.131000863071031,0.06929653517324134,155,1957,263882,0.5849078277793428,Monomorium
genus,56479,0.00029261852478811804,0.0001578370166572021,1.8539283812215028,0.7604321902555503,3.6677710303451043,0.3527323633818309,387,1957,263882,1.0,Ramalina
genus,49986,0.00035072947196013605,5.42052480221361e-05,6.470396958923732,3.9214307830434936,9.999271889185362,0.007699615019249037,500,1957,263882,0.1825946313303804,Satureja
genus,531987,0.0,0.00014605357353252244,0.0,0.0,0.0,0.9392030398480076,49,1957,263882,1.0,Stoechospermum
genus,5052,0.004008786340675195,0.01832727119407234,0.2187333999821955,0.10516006786652915,0.3524977601333738,4.999750012499375e-05,7263,1957,263882,0.002338171379719302,Aspergillus
genus,4085,0.017955282881631517,0.0015227632221774233,11.791250681742216,8.96204035606808,15.189281235849482,4.999750012499375e-05,1592,1957,263882,0.002338171379719302,Nicotiana
genus,3689,0.0006496226389497189,0.00044272929152496253,1.4673134382234363,0.7766889999984903,2.3396133766874745,0.6648167591620419,677,1957,263882,1.0,Populus
genus,53739,2.2714964980760625e-05,8.572028278161238e-05,0.2649893845851049,0.0,0.8060256523952053,0.8634068296585171,101,1957,263882,1.0,Wyethia
genus,6057,4.216487078072843e-05,0.0014621608744858794,0.02883736770453136,0.008631433583644418,0.05732962094623534,0.08009599520024,714,1957,263882,0.6347760474571692,Haliclona
genus,5149,3.494911407682746e-05,0.0018778806427475754,0.018610934732088465,0.0017257688693016447,0.04269579513120969,0.04704764761761912,714,1957,263882,0.4817048102229997,Chaetomium
genus,125689,0.00010883505770308664,7.726614183014106e-05,1.408573731329118,0.796469562103072,2.4331561807691,0.9712514374281286,216,1957,263882,1.0,Epaltes
genus,183055,0.0,0.00025555963460615315,0.0,0.0,0.0,0.41882905854707264,264,1957,263882,1.0,Neurolaena
genus,99025,2.1151710190296448e-05,9.729108119996861e-05,0.21740646654776072,0.06262075857018522,0.474776916132949,0.6596670166491675,200,1957,263882,1.0,Anacyclus
genus,46246,0.000454480477936069,0.0021839351490812752,0.20810163622635824,0.15825061026374765,0.2679355844230437,0.06764661766911655,1939,1957,263882,0.5756616267547279,Delphinium
genus,13215,0.0032405625923040975,0.0029282189244241716,1.106666774562065,0.8619025979633939,1.3868295942888096,0.7732613369331534,3314,1957,263882,1.0,Piper
genus,77185,0.0,0.00024815384654252025,0.0,0.0,0.0,0.9506524673766311,73,1957,263882,1.0,Penares
genus,204130,0.0006974699779478868,0.005135006404504128,0.1358265059486794,0.10587447161576499,0.17030358939853812,0.004699765011749413,2974,1957,263882,0.12706500091662085,Isodon
genus,25624,1.3270887888508229e-05,0.0001497063262607558,0.08864613954518685,0.0019987073994350364,0.3007224305024603,0.6679666016699165,142,1957,263882,1.0,Amentotaxus
genus,41503,0.0011024008199987277,0.0016895103248825588,0.6524972376687652,0.35640516873510664,1.062390488970749,0.4828258587070646,2316,1957,263882,1.0,Centaurea
genus,183010,8.733570560479023e-05,0.00014713564941211052,0.5935727062322788,0.0034026076926875455,2.0459439554590593,0.7860106994650268,321,1957,263882,1.0,Clibadium
genus,151221,0.0,4.4420574167082685e-05,0.0,0.0,0.0,0.7907604619769012,47,1957,263882,1.0,Climacoptera
genus,31339,9.902833398692033e-07,4.5351963366884895e-05,0.02183551199003412,0.0,0.08242165835007811,0.8367581620918954,44,1957,263882,1.0,Desmarestia
genus,38200,0.00012848901479434134,0.00018039420555179646,0.7122679711430553,0.422505757851661,1.0403933264797984,0.6532173391330434,1155,1957,263882,1.0,Eria
genus,71045,0.00019859889603705838,0.0005393923340495675,0.36819006037043184,0.21436253336426256,0.5588802626976168,0.5887205639718014,648,1957,263882,1.0,Grindelia
